Sample	DB	gene	allele	coverage	depth	diffs	uncertainty	divergence	length	maxMAF	clusterid	seqid	annotation
reads	srst2	acrS	acrS.3000656.U00096.3412802-3413465.551	100.0	10.988	8snp	edge2.0	1.207	663	0.125	397	1613	acrS.3000656.U00096.3412802_3413465.551
reads	srst2	acrR-2	acrR.3003807.NC-000913.3.485760-486408.3575	100.0	6.712	4snp	edge2.0	0.617	648	0.333	396	1612	acrR.3003807.NC_000913.3.485760_486408.3575
reads	srst2	baeS	baeS.3000829.AP009048.2165012-2166416.608	100.0	9.554	16snp	edge2.0	1.14	1404	0.333	434	1653	baeS.3000829.AP009048.2165012_2166416.608
reads	srst2	cysB	cysB.3003840.NC-000913.3.1333854-1334829.3604	100.0	7.978	6snp	edge1.0	0.615	975	0.1	490	1736	cysB.3003840.NC_000913.3.1333854_1334829.3604
reads	srst2	dfhr3b	dfhr3b.manually-added-AY162283-AAN85115.1-5616-6095	100.0	81.143			0.0	480	0.022	492	1738	dfhr3b.manually_added_AY162283_AAN85115.1_5616_6095
reads	srst2	H-NS	H-NS.3000676.NC-002695.1737553-1737967.218	98.792	5.102	4snp5holes	edge2.0	0.978	414	0.25	204	579	H_NS.3000676.NC_002695.1737553_1737967.218
reads	srst2	evgS	evgS.3000833.U00096.2484373-2487967.178	99.805	9.616	89snp7holes		2.481	3594	0.222	542	1799	evgS.3000833.U00096.2484373_2487967.178
reads	srst2	murA-12	murA.3003775.CP009072.1414817-1416077.3548	100.0	15.063	18snp	edge2.0	1.429	1260	0.143	690	1971	murA.3003775.CP009072.1414817_1416077.3548
reads	srst2	tet-	tetA.3000165.NC-020418.458865-460071.275	100.0	12.857	1snp		0.083	1206	0.368	794	2119	tetA.3000165.NC_020418.458865_460071.275
reads	srst2	tolC	tolC.3000237.FJ768952.0-1488.563	100.0	14.734	20snp		1.344	1488	0.143	837	2151	tolC.3000237.FJ768952.0_1488.563
reads	srst2	aadA-	aadA3.3002603.AF047479.1295-2087.372	100.0	89.011	75snp	edge2.0	9.47	792	0.06	378	1591	aadA3.3002603.AF047479.1295_2087.372
reads	srst2	parE-1	parE.3003316.NC-007779.3172159-3174052.2073	100.0	12.854	46snp		2.43	1893	0.143	731	2008	parE.3003316.NC_007779.3172159_3174052.2073
reads	srst2	Escherichia-coli-mutant	Escherichia-coli-mutant.3003890.HG738867.2934266-2935658.3667	100.0	13.353	9snp		0.647	1392	0.375	183	526	Escherichia_coli_mutant.3003890.HG738867.2934266_2935658.3667
reads	srst2	evgA	evgA.3000832.NC-002695.3211891-3212506.208	100.0	7.265	5snp		0.813	615	0.25	541	1798	evgA.3000832.NC_002695.3211891_3212506.208
reads	srst2	patA	patA.3000024.NC-000913.3.3219493-3220873.3692	100.0	10.9	2snp		0.145	1380	0.5	735	2012	patA.3000024.NC_000913.3.3219493_3220873.3692
reads	srst2	Escherichia-coli-mutant-1	Escherichia-coli-mutant.3003889.HG738867.2233288-2234647.3666	100.0	8.496	2snp	edge1.0	0.147	1359	0.5	184	525	Escherichia_coli_mutant.3003889.HG738867.2233288_2234647.3666
reads	srst2	mdtB	mdtB.3000793.U00096.2155262-2158385.215	100.0	11.339	33snp		1.057	3123	0.4	613	1881	mdtB.3000793.U00096.2155262_2158385.215
reads	srst2	adiY	adiY.3003828.NC-000913.3.4337167-4337929.3591	100.0	10.076	3snp		0.394	762	0.125	410	1626	adiY.3003828.NC_000913.3.4337167_4337929.3591
reads	srst2	tetC	tetC.manually-added-J01830-AAB59095.1-2926-3519	100.0	7.494	2snp	edge2.0	0.337	594	0.111	812	2125	tetC.manually_added_J01830_AAB59095.1_2926_3519
reads	srst2	tetD	tetD.3000168.BX664015.204137-204554.417	99.281	8.412	3holes	edge0.5	0.0	417	0.111	813	2126	tetD.3000168.BX664015.204137_204554.417
reads	srst2	arnA-1	arnA.3002985.U00096.2368038-2370021.355	100.0	10.698	34snp		1.715	1983	0.5	425	1643	arnA.3002985.U00096.2368038_2370021.355
reads	srst2	Escherichia-coli-EF-Tu	Escherichia-coli-EF-Tu.3003369.AE014075.3901532-3902762.3356	100.0	32.08	4snp		0.325	1230	0.5	182	523	Escherichia_coli_EF_Tu.3003369.AE014075.3901532_3902762.3356
reads	srst2	kdpE	kdpE.3003841.NC-000913.3.721055-721733.3608	100.0	8.34	12snp		1.77	678	0.5	586	1851	kdpE.3003841.NC_000913.3.721055_721733.3608
reads	srst2	gyrA-7	gyrA.3003294.U00096.2336792-2339420.2052	100.0	11.896	34snp		1.294	2628	0.267	569	1821	gyrA.3003294.U00096.2336792_2339420.2052
reads	srst2	mdtH	mdtH.3001216.U00096.1124117-1125326.120	100.0	9.491	22snp	edge2.0	1.82	1209	0.333	619	1887	mdtH.3001216.U00096.1124117_1125326.120
reads	srst2	PmrF	PmrF.3003578.U00096.2367070-2368039.2115	98.142	9.05	6snp18holes	edge1.0	0.631	969	0.333	324	1124	PmrF.3003578.U00096.2367070_2368039.2115
reads	srst2	mdtA	mdtA.3000792.U00096.2154015-2155263.15	99.519	8.91	26snp6indel		2.083	1248	0.5	612	1880	mdtA.3000792.U00096.2154015_2155263.15
reads	srst2	Pasteurella-multocida-16S	Pasteurella-multocida-16S.3003493.NC-002663.1.341427-342977.3252	92.714	59.728	113snp6indel109holes	edge1.0	7.836	1551	0.5	317	1117	Pasteurella_multocida_16S.3003493.NC_002663.1.341427_342977.3252
reads	srst2	baeR	baeR.3000828.NC-007779.2166412-2167135.676	100.0	8.478	17snp	edge1.0	2.351	723	0.125	433	1652	baeR.3000828.NC_007779.2166412_2167135.676
reads	srst2	msbA	msbA.3003950.NC-000913.3.966620-968369.3754	100.0	11.777	23snp		1.315	1749	0.25	677	1948	msbA.3003950.NC_000913.3.966620_968369.3754
reads	srst2	ompF	ompF.3003390.NC-007779.986315-987404.2075	100.0	13.361	1snp		0.092	1089	0.222	713	1988	ompF.3003390.NC_007779.986315_987404.2075
reads	srst2	mdtF	mdtF.3000796.U00096.3660413-3663527.286	100.0	14.742	46snp	edge2.0	1.477	3114	0.273	617	1885	mdtF.3000796.U00096.3660413_3663527.286
reads	srst2	mdtC	mdtC.3000794.U00096.2158385-2161463.257	100.0	11.415	40snp		1.3	3078	0.25	614	1882	mdtC.3000794.U00096.2158385_2161463.257
reads	srst2	mdfA	mdfA.3001328.JQ394987.0-1233.561	98.459	8.388	32snp5indel14holes	edge2.0	2.625	1233	0.333	608	1876	mdfA.3001328.JQ394987.0_1233.561
reads	srst2	aadA13	aadA13.3002613.NG-036525.633-1431.3363	92.857	89.85	68snp1indel57holes	edge0.0	9.177	798	0.387	380	1579	aadA13.3002613.NG_036525.633_1431.3363
reads	srst2	CRP	CRP.3000518.AP009048.4153663-4154296.461	100.0	9.968	4snp		0.632	633	0.125	122	302	CRP.3000518.AP009048.4153663_4154296.461
reads	srst2	gadW	gadW.3003838.CP015085.1.2551711-2552440.3599	100.0	7.259	42snp		5.761	729	0.143	555	1816	gadW.3003838.CP015085.1.2551711_2552440.3599
reads	srst2	nfsA	nfsA.3003751.NC-000913.3.891183-891906.3520	100.0	6.51	7snp		0.968	723	0.5	702	1977	nfsA.3003751.NC_000913.3.891183_891906.3520
reads	srst2	mdtD	mdtD.3001330.U00096.2161463-2162879.299	100.0	12.587	23snp		1.624	1416	0.333	615	1883	mdtD.3001330.U00096.2161463_2162879.299
reads	srst2	cpxA	cpxA.3000830.NC-002695.4903561-4904935.605	100.0	15.7	15snp	edge2.0	1.092	1374	0.2	488	1734	cpxA.3000830.NC_002695.4903561_4904935.605
reads	srst2	cat+	catI.3002683.V00622.243-903.482	100.0	11.921	1snp		0.152	660	0.25	447	1696	catI.3002683.V00622.243_903.482
reads	srst2	PmrB-1	PmrB.3003583.NC-007779.4336858-4337950.2119	100.0	11.711	9snp	edge2.0	0.824	1092	0.25	321	1121	PmrB.3003583.NC_007779.4336858_4337950.2119
reads	srst2	soxS-1	soxS.3003511.NC-000913.4277059-4277383.3528	99.691	4.793	1snp1holes	edge1.0	0.31	324	0.25	785	2091	soxS.3003511.NC_000913.4277059_4277383.3528
reads	srst2	folP-1	folP.3003386.NC-007779.3323917-3324766.2056	100.0	10.768	6snp		0.707	849	0.429	549	1809	folP.3003386.NC_007779.3323917_3324766.2056
reads	srst2	soxR	soxR.3003381.U00096.4277468-4277933.2074	91.183	11.934	41holes	edge0.0	0.0	465	0.091	782	2088	soxR.3003381.U00096.4277468_4277933.2074
reads	srst2	bacA	bacA.3002986.U00096.3203309-3204131.36	99.757	9.54	12snp2holes	edge0.0	1.463	822	0.2	432	1651	bacA.3002986.U00096.3203309_3204131.36
reads	srst2	sul1	sul1.3000410.JF969163.1053-1893.340	100.0	206.643			0.0	840	0.039	788	2096	sul1.3000410.JF969163.1053_1893.340
reads	srst2	emrA	emrA.3000027.AP009048.2810082-2811255.411	100.0	12.693	20snp	edge2.0	1.705	1173	0.143	532	1789	emrA.3000027.AP009048.2810082_2811255.411
reads	srst2	emrK	emrK.3000206.D78168.536-1592.173	100.0	9.178	19snp	edge1.0	1.799	1056	0.214	537	1794	emrK.3000206.D78168.536_1592.173
reads	srst2	parC-2	parC.3003941.NC-004337.2.3159154-3161413.3742	100.0	14.198	16snp		0.708	2259	0.286	727	2005	parC.3003941.NC_004337.2.3159154_3161413.3742
reads	srst2	emrD	emrD.3000309.GG749185.1.116812-118003.3622	100.0	14.505	17snp		1.427	1191	0.333	534	1791	emrD.3000309.GG749185.1.116812_118003.3622
reads	srst2	emrB	emrB.3000074.U00096.2812615-2814154.20	100.0	12.335	3snp	edge2.0	0.195	1539	0.286	533	1790	emrB.3000074.U00096.2812615_2814154.20
reads	srst2	alaS	alaS.3003830.NC-000913.3.2819380-2822011.3592	100.0	16.08	28snp		1.064	2631	0.125	411	1627	alaS.3003830.NC_000913.3.2819380_2822011.3592
reads	srst2	PmrC	PmrC.3003576.AP009048.4338624-4340268.2117	100.0	12.773	14snp		0.852	1644	0.286	322	1122	PmrC.3003576.AP009048.4338624_4340268.2117
reads	srst2	tetR-2	tetR.3003479.AL513383.179218-179845.2090	100.0	12.841			0.0	627	0.286	825	2137	tetR.3003479.AL513383.179218_179845.2090
reads	srst2	tetR-1	tetR.manually-added-J01830-AAB59093.1-903-1526	100.0	12.838			0.0	624	0.286	824	2138	tetR.manually_added_J01830_AAB59093.1_903_1526
reads	srst2	leuO	leuO.3003843.NC-000913.3.84367-85312.3607	100.0	11.971	7snp		0.741	945	0.333	587	1852	leuO.3003843.NC_000913.3.84367_85312.3607
reads	srst2	mdtE	mdtE.3000795.AP009048.3980025-3981183.753	100.0	14.188	8snp		0.691	1158	0.143	616	1884	mdtE.3000795.AP009048.3980025_3981183.753
reads	srst2	emrY	emrY.3000254.D78168.1591-3130.65	100.0	8.134	3snp		0.195	1539	0.333	539	1796	emrY.3000254.D78168.1591_3130.65
reads	srst2	aad-	aadA.3002601.NC-010410.3621491-3622283.725	100.0	137.135			0.0	792	0.056	377	1574	aadA.3002601.NC_010410.3621491_3622283.725
reads	srst2	emrR	emrR.3000516.NC-000913.3.2810769-2811300.3621	100.0	9.908		edge2.0	0.0	531	0.167	538	1795	emrR.3000516.NC_000913.3.2810769_2811300.3621
