Sample	DB	gene	allele	coverage	depth	diffs	uncertainty	divergence	length	maxMAF	clusterid	seqid	annotation
reads	srst2	gyrB-1	gyrB.3003303.AP009048.3760295-3762710.2063	100.0	37.491	23snp		0.952	2415	0.5	573	1835	gyrB.3003303.AP009048.3760295_3762710.2063
reads	srst2	Pasteurella-multocida-16S	Pasteurella-multocida-16S.3003493.NC-002663.1.341427-342977.3252	94.004	141.227	124snp7indel87holes	edge0.0	8.47	1551	0.385	317	1117	Pasteurella_multocida_16S.3003493.NC_002663.1.341427_342977.3252
reads	srst2	soxS-1	soxS.3003511.NC-000913.4277059-4277383.3528	99.691	17.574	1snp1holes		0.31	324	0.111	785	2091	soxS.3003511.NC_000913.4277059_4277383.3528
reads	srst2	soxR	soxR.3003381.U00096.4277468-4277933.2074	92.903	23.48	33holes	edge0.0	0.0	465	0.188	782	2088	soxR.3003381.U00096.4277468_4277933.2074
reads	srst2	bacA	bacA.3002986.U00096.3203309-3204131.36	99.757	24.186	12snp2holes	edge0.0	1.463	822	0.12	432	1651	bacA.3002986.U00096.3203309_3204131.36
reads	srst2	evgA	evgA.3000832.NC-002695.3211891-3212506.208	100.0	21.519	5snp		0.813	615	0.133	541	1798	evgA.3000832.NC_002695.3211891_3212506.208
reads	srst2	ompF	ompF.3003390.NC-007779.986315-987404.2075	100.0	28.185	1snp		0.092	1089	0.212	713	1988	ompF.3003390.NC_007779.986315_987404.2075
reads	srst2	emrK	emrK.3000206.D78168.536-1592.173	100.0	24.902	19snp		1.799	1056	0.32	537	1794	emrK.3000206.D78168.536_1592.173
reads	srst2	parC-2	parC.3003941.NC-004337.2.3159154-3161413.3742	100.0	37.347	18snp		0.797	2259	0.196	727	2005	parC.3003941.NC_004337.2.3159154_3161413.3742
reads	srst2	emrD	emrD.3000309.GG749185.1.116812-118003.3622	100.0	33.353	19snp		1.595	1191	0.097	534	1791	emrD.3000309.GG749185.1.116812_118003.3622
reads	srst2	adiY	adiY.3003828.NC-000913.3.4337167-4337929.3591	100.0	24.509	3snp		0.394	762	0.111	410	1626	adiY.3003828.NC_000913.3.4337167_4337929.3591
reads	srst2	alaS	alaS.3003830.NC-000913.3.2819380-2822011.3592	100.0	38.061	30snp		1.14	2631	0.077	411	1627	alaS.3003830.NC_000913.3.2819380_2822011.3592
reads	srst2	emrA	emrA.3000027.AP009048.2810082-2811255.411	100.0	29.262	20snp		1.705	1173	0.133	532	1789	emrA.3000027.AP009048.2810082_2811255.411
reads	srst2	emrE-1	emrE.3000264.NC-007779.567537-567870.260	100.0	7.413	25snp	edge1.0	7.508	333	0.1	536	1793	emrE.3000264.NC_007779.567537_567870.260
reads	srst2	baeS	baeS.3000829.AP009048.2165012-2166416.608	100.0	25.467	16snp		1.14	1404	0.3	434	1653	baeS.3000829.AP009048.2165012_2166416.608
reads	srst2	leuO	leuO.3003843.NC-000913.3.84367-85312.3607	100.0	29.653	7snp		0.741	945	0.412	587	1852	leuO.3003843.NC_000913.3.84367_85312.3607
reads	srst2	baeR	baeR.3000828.NC-007779.2166412-2167135.676	100.0	24.815	16snp		2.213	723	0.176	433	1652	baeR.3000828.NC_007779.2166412_2167135.676
reads	srst2	emrY	emrY.3000254.D78168.1591-3130.65	100.0	20.69	3snp		0.195	1539	0.286	539	1796	emrY.3000254.D78168.1591_3130.65
reads	srst2	emrR	emrR.3000516.NC-000913.3.2810769-2811300.3621	100.0	23.579			0.0	531	0.067	538	1795	emrR.3000516.NC_000913.3.2810769_2811300.3621
