Sample	DB	gene	allele	coverage	depth	diffs	uncertainty	divergence	length	maxMAF	clusterid	seqid	annotation
reads	srst2	folP-1	folP.3003386.NC-007779.3323917-3324766.2056	100.0	11.847	7snp		0.824	849	0.5	549	1809	folP.3003386.NC_007779.3323917_3324766.2056
reads	srst2	arnA-1	arnA.3002985.U00096.2368038-2370021.355	100.0	11.318	34snp		1.715	1983	0.4	425	1643	arnA.3002985.U00096.2368038_2370021.355
reads	srst2	Escherichia-coli-EF-Tu	Escherichia-coli-EF-Tu.3003369.AE014075.3901532-3902762.3356	100.0	33.266	6snp		0.488	1230	0.5	182	523	Escherichia_coli_EF_Tu.3003369.AE014075.3901532_3902762.3356
reads	srst2	kdpE	kdpE.3003841.NC-000913.3.721055-721733.3608	100.0	8.804	13snp	edge2.0	1.917	678	0.182	586	1851	kdpE.3003841.NC_000913.3.721055_721733.3608
reads	srst2	gyrA-7	gyrA.3003294.U00096.2336792-2339420.2052	100.0	12.685	34snp		1.294	2628	0.167	569	1821	gyrA.3003294.U00096.2336792_2339420.2052
reads	srst2	mdtG	mdtG.3001329.NC-007779.1115840-1117067.599	92.176	8.756	8snp96holes	edge2.0	0.707	1227	0.25	618	1886	mdtG.3001329.NC_007779.1115840_1117067.599
reads	srst2	mdtH	mdtH.3001216.U00096.1124117-1125326.120	100.0	11.63	23snp	edge1.0	1.902	1209	0.25	619	1887	mdtH.3001216.U00096.1124117_1125326.120
reads	srst2	H-NS	H-NS.3000676.NC-002695.1737553-1737967.218	100.0	6.677	4snp	edge1.0	0.966	414	0.125	204	579	H_NS.3000676.NC_002695.1737553_1737967.218
reads	srst2	evgS	evgS.3000833.U00096.2484373-2487967.178	99.666	9.34	84snp12holes	edge1.0	2.345	3594	0.333	542	1799	evgS.3000833.U00096.2484373_2487967.178
reads	srst2	mdtA	mdtA.3000792.U00096.2154015-2155263.15	97.516	9.462	26snp6indel25holes	edge1.0	2.126	1248	0.5	612	1880	mdtA.3000792.U00096.2154015_2155263.15
reads	srst2	rrsB+	rrsB.3003403.U00096.4166659-4168200.3238	100.0	90.824	6snp		0.389	1542	0.493	766	2061	rrsB.3003403.U00096.4166659_4168200.3238
reads	srst2	msbA	msbA.3003950.NC-000913.3.966620-968369.3754	100.0	13.495	23snp	edge2.0	1.315	1749	0.333	677	1948	msbA.3003950.NC_000913.3.966620_968369.3754
reads	srst2	ompF	ompF.3003390.NC-007779.986315-987404.2075	100.0	13.368			0.0	1089	0.2	713	1988	ompF.3003390.NC_007779.986315_987404.2075
reads	srst2	mdtC	mdtC.3000794.U00096.2158385-2161463.257	100.0	11.884	40snp		1.3	3078	0.333	614	1882	mdtC.3000794.U00096.2158385_2161463.257
reads	srst2	mdtD	mdtD.3001330.U00096.2161463-2162879.299	100.0	10.507	23snp		1.624	1416	0.444	615	1883	mdtD.3001330.U00096.2161463_2162879.299
reads	srst2	mdtB	mdtB.3000793.U00096.2155262-2158385.215	100.0	13.611	33snp		1.057	3123	0.231	613	1881	mdtB.3000793.U00096.2155262_2158385.215
reads	srst2	mfd	mfd.3003844.NC-000913.3.1170517-1173964.3609	99.536	10.465	29snp16holes	edge0.0	0.845	3447	0.2	661	1932	mfd.3003844.NC_000913.3.1170517_1173964.3609
reads	srst2	cpxR	cpxR.3000831.NC-002695.4904931-4905630.142	100.0	15.054	4snp		0.572	699	0.19	489	1735	cpxR.3000831.NC_002695.4904931_4905630.142
reads	srst2	cpxA	cpxA.3000830.NC-002695.4903561-4904935.605	100.0	17.732	17snp		1.237	1374	0.2	488	1734	cpxA.3000830.NC_002695.4903561_4904935.605
reads	srst2	PmrB-1	PmrB.3003583.NC-007779.4336858-4337950.2119	100.0	14.233	9snp		0.824	1092	0.444	321	1121	PmrB.3003583.NC_007779.4336858_4337950.2119
reads	srst2	alaS	alaS.3003830.NC-000913.3.2819380-2822011.3592	100.0	15.035	28snp	edge2.0	1.064	2631	0.143	411	1627	alaS.3003830.NC_000913.3.2819380_2822011.3592
reads	srst2	soxS-1	soxS.3003511.NC-000913.4277059-4277383.3528	99.691	7.552	1snp1holes		0.31	324	0.2	785	2091	soxS.3003511.NC_000913.4277059_4277383.3528
reads	srst2	soxR	soxR.3003381.U00096.4277468-4277933.2074	92.903	11.316	33holes	edge0.0	0.0	465	0.143	782	2088	soxR.3003381.U00096.4277468_4277933.2074
reads	srst2	bacA	bacA.3002986.U00096.3203309-3204131.36	99.757	11.006	12snp2holes	edge0.0	1.463	822	0.1	432	1651	bacA.3002986.U00096.3203309_3204131.36
reads	srst2	CRP	CRP.3000518.AP009048.4153663-4154296.461	100.0	13.27	3snp		0.474	633	0.143	122	302	CRP.3000518.AP009048.4153663_4154296.461
reads	srst2	emrK	emrK.3000206.D78168.536-1592.173	99.621	10.368	19snp4holes	edge0.0	1.806	1056	0.111	537	1794	emrK.3000206.D78168.536_1592.173
reads	srst2	parC-2	parC.3003941.NC-004337.2.3159154-3161413.3742	100.0	14.875	16snp	edge2.0	0.708	2259	0.143	727	2005	parC.3003941.NC_004337.2.3159154_3161413.3742
reads	srst2	emrD	emrD.3000309.GG749185.1.116812-118003.3622	100.0	11.688	17snp	edge2.0	1.427	1191	0.25	534	1791	emrD.3000309.GG749185.1.116812_118003.3622
reads	srst2	adiY	adiY.3003828.NC-000913.3.4337167-4337929.3591	100.0	9.911	3snp		0.394	762	0.143	410	1626	adiY.3003828.NC_000913.3.4337167_4337929.3591
reads	srst2	emrA	emrA.3000027.AP009048.2810082-2811255.411	100.0	12.749	19snp		1.62	1173	0.25	532	1789	emrA.3000027.AP009048.2810082_2811255.411
reads	srst2	baeS	baeS.3000829.AP009048.2165012-2166416.608	100.0	9.757	16snp		1.14	1404	0.375	434	1653	baeS.3000829.AP009048.2165012_2166416.608
reads	srst2	leuO	leuO.3003843.NC-000913.3.84367-85312.3607	100.0	14.212	7snp		0.741	945	0.25	587	1852	leuO.3003843.NC_000913.3.84367_85312.3607
reads	srst2	baeR	baeR.3000828.NC-007779.2166412-2167135.676	98.617	10.308	17snp10holes	edge0.0	2.384	723	0.2	433	1652	baeR.3000828.NC_007779.2166412_2167135.676
reads	srst2	emrY	emrY.3000254.D78168.1591-3130.65	100.0	8.545	3snp		0.195	1539	0.2	539	1796	emrY.3000254.D78168.1591_3130.65
reads	srst2	emrR	emrR.3000516.NC-000913.3.2810769-2811300.3621	100.0	9.378			0.0	531	0.1	538	1795	emrR.3000516.NC_000913.3.2810769_2811300.3621
