Sample	DB	gene	allele	coverage	depth	diffs	uncertainty	divergence	length	maxMAF	clusterid	seqid	annotation
reads	srst2	mfd	mfd.3003844.NC-000913.3.1170517-1173964.3609	100.0	35.37	29snp		0.841	3447	0.189	661	1932	mfd.3003844.NC_000913.3.1170517_1173964.3609
reads	srst2	acrD	acrD.3000491.NC-007779.2586250-2589364.664	100.0	48.265	28snp		0.899	3114	0.108	391	1607	acrD.3000491.NC_007779.2586250_2589364.664
reads	srst2	acrS	acrS.3000656.U00096.3412802-3413465.551	100.0	29.824	8snp		1.207	663	0.048	397	1613	acrS.3000656.U00096.3412802_3413465.551
reads	srst2	acrR-2	acrR.3003807.NC-000913.3.485760-486408.3575	100.0	24.525	3snp		0.463	648	0.429	396	1612	acrR.3003807.NC_000913.3.485760_486408.3575
reads	srst2	baeS	baeS.3000829.AP009048.2165012-2166416.608	100.0	36.018	16snp		1.14	1404	0.282	434	1653	baeS.3000829.AP009048.2165012_2166416.608
reads	srst2	cysB	cysB.3003840.NC-000913.3.1333854-1334829.3604	100.0	36.361	6snp		0.615	975	0.071	490	1736	cysB.3003840.NC_000913.3.1333854_1334829.3604
reads	srst2	H-NS	H-NS.3000676.NC-002695.1737553-1737967.218	100.0	22.807	4snp		0.966	414	0.063	204	579	H_NS.3000676.NC_002695.1737553_1737967.218
reads	srst2	evgS	evgS.3000833.U00096.2484373-2487967.178	100.0	36.133	88snp		2.449	3594	0.056	542	1799	evgS.3000833.U00096.2484373_2487967.178
reads	srst2	murA-12	murA.3003775.CP009072.1414817-1416077.3548	100.0	45.788	19snp		1.508	1260	0.047	690	1971	murA.3003775.CP009072.1414817_1416077.3548
reads	srst2	tet-	tetA.3000165.NC-020418.458865-460071.275	100.0	21.576	1snp		0.083	1206	0.333	794	2119	tetA.3000165.NC_020418.458865_460071.275
reads	srst2	tolC	tolC.3000237.FJ768952.0-1488.563	100.0	48.765	20snp		1.344	1488	0.063	837	2151	tolC.3000237.FJ768952.0_1488.563
reads	srst2	emrE-1	emrE.3000264.NC-007779.567537-567870.260	97.898	11.807	24snp7holes	edge0.0	7.362	333	0.25	536	1793	emrE.3000264.NC_007779.567537_567870.260
reads	srst2	parE-1	parE.3003316.NC-007779.3172159-3174052.2073	100.0	45.543	46snp		2.43	1893	0.5	731	2008	parE.3003316.NC_007779.3172159_3174052.2073
reads	srst2	Escherichia-coli-mutant	Escherichia-coli-mutant.3003890.HG738867.2934266-2935658.3667	100.0	50.208	8snp		0.575	1392	0.258	183	526	Escherichia_coli_mutant.3003890.HG738867.2934266_2935658.3667
reads	srst2	parE-2	parE.3003317.NC-003197.3343961-3345854.2094	92.287	12.501	229snp146holes	edge0.0	13.108	1893	0.333	732	2009	parE.3003317.NC_003197.3343961_3345854.2094
reads	srst2	patA	patA.3000024.NC-000913.3.3219493-3220873.3692	100.0	39.818	2snp		0.145	1380	0.414	735	2012	patA.3000024.NC_000913.3.3219493_3220873.3692
reads	srst2	Escherichia-coli-mutant-1	Escherichia-coli-mutant.3003889.HG738867.2233288-2234647.3666	100.0	35.064	2snp		0.147	1359	0.148	184	525	Escherichia_coli_mutant.3003889.HG738867.2233288_2234647.3666
reads	srst2	mdtB	mdtB.3000793.U00096.2155262-2158385.215	100.0	49.723	34snp		1.089	3123	0.2	613	1881	mdtB.3000793.U00096.2155262_2158385.215
reads	srst2	adiY	adiY.3003828.NC-000913.3.4337167-4337929.3591	100.0	28.839	3snp		0.394	762	0.143	410	1626	adiY.3003828.NC_000913.3.4337167_4337929.3591
reads	srst2	tetC	tetC.manually-added-J01830-AAB59095.1-2926-3519	100.0	11.82	2snp	edge1.0	0.337	594	0.125	812	2125	tetC.manually_added_J01830_AAB59095.1_2926_3519
reads	srst2	tetD	tetD.3000168.BX664015.204137-204554.417	100.0	11.191			0.0	417	0.125	813	2126	tetD.3000168.BX664015.204137_204554.417
reads	srst2	arnA-1	arnA.3002985.U00096.2368038-2370021.355	100.0	39.056	34snp		1.715	1983	0.273	425	1643	arnA.3002985.U00096.2368038_2370021.355
reads	srst2	Escherichia-coli-EF-Tu	Escherichia-coli-EF-Tu.3003369.AE014075.3901532-3902762.3356	100.0	92.6	5snp		0.407	1230	0.49	182	523	Escherichia_coli_EF_Tu.3003369.AE014075.3901532_3902762.3356
reads	srst2	kdpE	kdpE.3003841.NC-000913.3.721055-721733.3608	100.0	23.76	12snp		1.77	678	0.321	586	1851	kdpE.3003841.NC_000913.3.721055_721733.3608
reads	srst2	gyrA-7	gyrA.3003294.U00096.2336792-2339420.2052	99.962	54.297	33snp1indel		1.256	2628	0.238	569	1821	gyrA.3003294.U00096.2336792_2339420.2052
reads	srst2	mdtG	mdtG.3001329.NC-007779.1115840-1117067.599	93.643	23.142	7snp78holes		0.609	1227	0.5	618	1886	mdtG.3001329.NC_007779.1115840_1117067.599
reads	srst2	mdtH	mdtH.3001216.U00096.1124117-1125326.120	100.0	30.994	23snp		1.902	1209	0.064	619	1887	mdtH.3001216.U00096.1124117_1125326.120
reads	srst2	PmrF	PmrF.3003578.U00096.2367070-2368039.2115	100.0	35.875	6snp		0.619	969	0.25	324	1124	PmrF.3003578.U00096.2367070_2368039.2115
reads	srst2	mdtA	mdtA.3000792.U00096.2154015-2155263.15	99.519	35.286	26snp6indel		2.083	1248	0.286	612	1880	mdtA.3000792.U00096.2154015_2155263.15
reads	srst2	Pasteurella-multocida-16S	Pasteurella-multocida-16S.3003493.NC-002663.1.341427-342977.3252	94.391	177.937	127snp7indel81holes	edge0.0	8.639	1551	0.462	317	1117	Pasteurella_multocida_16S.3003493.NC_002663.1.341427_342977.3252
reads	srst2	msbA	msbA.3003950.NC-000913.3.966620-968369.3754	100.0	42.958	23snp		1.315	1749	0.222	677	1948	msbA.3003950.NC_000913.3.966620_968369.3754
reads	srst2	ompF	ompF.3003390.NC-007779.986315-987404.2075	100.0	38.74			0.0	1089	0.158	713	1988	ompF.3003390.NC_007779.986315_987404.2075
reads	srst2	mdtF	mdtF.3000796.U00096.3660413-3663527.286	100.0	51.007	46snp		1.477	3114	0.073	617	1885	mdtF.3000796.U00096.3660413_3663527.286
reads	srst2	mdtC	mdtC.3000794.U00096.2158385-2161463.257	100.0	48.584	41snp		1.332	3078	0.25	614	1882	mdtC.3000794.U00096.2158385_2161463.257
reads	srst2	mdfA	mdfA.3001328.JQ394987.0-1233.561	99.594	29.757	33snp5indel		2.676	1233	0.438	608	1876	mdfA.3001328.JQ394987.0_1233.561
reads	srst2	CRP	CRP.3000518.AP009048.4153663-4154296.461	100.0	32.325	3snp		0.474	633	0.048	122	302	CRP.3000518.AP009048.4153663_4154296.461
reads	srst2	gadW	gadW.3003838.CP015085.1.2551711-2552440.3599	100.0	28.704	42snp		5.761	729	0.056	555	1816	gadW.3003838.CP015085.1.2551711_2552440.3599
reads	srst2	nfsA	nfsA.3003751.NC-000913.3.891183-891906.3520	100.0	19.452	7snp		0.968	723	0.167	702	1977	nfsA.3003751.NC_000913.3.891183_891906.3520
reads	srst2	cpxR	cpxR.3000831.NC-002695.4904931-4905630.142	100.0	36.781	4snp		0.572	699	0.119	489	1735	cpxR.3000831.NC_002695.4904931_4905630.142
reads	srst2	cpxA	cpxA.3000830.NC-002695.4903561-4904935.605	100.0	40.754	15snp		1.092	1374	0.125	488	1734	cpxA.3000830.NC_002695.4903561_4904935.605
reads	srst2	mdtD	mdtD.3001330.U00096.2161463-2162879.299	100.0	38.419	23snp		1.624	1416	0.24	615	1883	mdtD.3001330.U00096.2161463_2162879.299
reads	srst2	PmrB-1	PmrB.3003583.NC-007779.4336858-4337950.2119	100.0	38.731	9snp		0.824	1092	0.481	321	1121	PmrB.3003583.NC_007779.4336858_4337950.2119
reads	srst2	alaS	alaS.3003830.NC-000913.3.2819380-2822011.3592	100.0	54.332	30snp		1.14	2631	0.078	411	1627	alaS.3003830.NC_000913.3.2819380_2822011.3592
reads	srst2	soxS-1	soxS.3003511.NC-000913.4277059-4277383.3528	99.691	20.679	1snp1holes		0.31	324	0.111	785	2091	soxS.3003511.NC_000913.4277059_4277383.3528
reads	srst2	folP-1	folP.3003386.NC-007779.3323917-3324766.2056	100.0	29.684	6snp		0.707	849	0.167	549	1809	folP.3003386.NC_007779.3323917_3324766.2056
reads	srst2	soxR	soxR.3003381.U00096.4277468-4277933.2074	92.903	30.624	33holes	edge0.0	0.0	465	0.167	782	2088	soxR.3003381.U00096.4277468_4277933.2074
reads	srst2	bacA	bacA.3002986.U00096.3203309-3204131.36	99.757	30.225	12snp2holes	edge0.0	1.463	822	0.086	432	1651	bacA.3002986.U00096.3203309_3204131.36
reads	srst2	evgA	evgA.3000832.NC-002695.3211891-3212506.208	100.0	26.125	5snp		0.813	615	0.077	541	1798	evgA.3000832.NC_002695.3211891_3212506.208
reads	srst2	sul2	sul2.manually-added-NC-009345-WP-001043267.1-5780-6595	100.0	19.021			0.0	816	0.2	789	2100	sul2.manually_added_NC_009345_WP_001043267.1_5780_6595
reads	srst2	emrK	emrK.3000206.D78168.536-1592.173	100.0	32.719	19snp		1.799	1056	0.229	537	1794	emrK.3000206.D78168.536_1592.173
reads	srst2	parC-2	parC.3003941.NC-004337.2.3159154-3161413.3742	100.0	45.734	16snp		0.708	2259	0.171	727	2005	parC.3003941.NC_004337.2.3159154_3161413.3742
reads	srst2	emrD	emrD.3000309.GG749185.1.116812-118003.3622	100.0	42.609	17snp		1.427	1191	0.118	534	1791	emrD.3000309.GG749185.1.116812_118003.3622
reads	srst2	emrB	emrB.3000074.U00096.2812615-2814154.20	100.0	41.563	3snp		0.195	1539	0.186	533	1790	emrB.3000074.U00096.2812615_2814154.20
reads	srst2	emrA	emrA.3000027.AP009048.2810082-2811255.411	100.0	38.223	19snp		1.62	1173	0.127	532	1789	emrA.3000027.AP009048.2810082_2811255.411
reads	srst2	PmrC	PmrC.3003576.AP009048.4338624-4340268.2117	100.0	44.118	14snp		0.852	1644	0.216	322	1122	PmrC.3003576.AP009048.4338624_4340268.2117
reads	srst2	tetR-2	tetR.3003479.AL513383.179218-179845.2090	100.0	15.885			0.0	627	0.222	825	2137	tetR.3003479.AL513383.179218_179845.2090
reads	srst2	tetR-1	tetR.manually-added-J01830-AAB59093.1-903-1526	100.0	15.923			0.0	624	0.222	824	2138	tetR.manually_added_J01830_AAB59093.1_903_1526
reads	srst2	leuO	leuO.3003843.NC-000913.3.84367-85312.3607	100.0	34.983	7snp		0.741	945	0.478	587	1852	leuO.3003843.NC_000913.3.84367_85312.3607
reads	srst2	mdtE	mdtE.3000795.AP009048.3980025-3981183.753	100.0	52.277	8snp		0.691	1158	0.08	616	1884	mdtE.3000795.AP009048.3980025_3981183.753
reads	srst2	baeR	baeR.3000828.NC-007779.2166412-2167135.676	100.0	37.37	16snp		2.213	723	0.125	433	1652	baeR.3000828.NC_007779.2166412_2167135.676
reads	srst2	emrY	emrY.3000254.D78168.1591-3130.65	100.0	28.74	3snp		0.195	1539	0.13	539	1796	emrY.3000254.D78168.1591_3130.65
reads	srst2	emrR	emrR.3000516.NC-000913.3.2810769-2811300.3621	100.0	32.976			0.0	531	0.06	538	1795	emrR.3000516.NC_000913.3.2810769_2811300.3621
