Sample	DB	gene	allele	coverage	depth	diffs	uncertainty	divergence	length	maxMAF	clusterid	seqid	annotation
reads	srst2	parC-2	parC.3003941.NC-004337.2.3159154-3161413.3742	100.0	9.843	16snp		0.708	2259	0.333	727	2005	parC.3003941.NC_004337.2.3159154_3161413.3742
reads	srst2	emrD	emrD.3000309.GG749185.1.116812-118003.3622	99.832	9.426	17snp2holes	edge0.0	1.43	1191	0.188	534	1791	emrD.3000309.GG749185.1.116812_118003.3622
reads	srst2	adiY	adiY.3003828.NC-000913.3.4337167-4337929.3591	100.0	8.75	3snp		0.394	762	0.333	410	1626	adiY.3003828.NC_000913.3.4337167_4337929.3591
reads	srst2	alaS	alaS.3003830.NC-000913.3.2819380-2822011.3592	100.0	10.464	31snp		1.178	2631	0.333	411	1627	alaS.3003830.NC_000913.3.2819380_2822011.3592
reads	srst2	emrA	emrA.3000027.AP009048.2810082-2811255.411	100.0	7.495	19snp	edge1.0	1.62	1173	0.167	532	1789	emrA.3000027.AP009048.2810082_2811255.411
reads	srst2	baeS	baeS.3000829.AP009048.2165012-2166416.608	97.863	5.835	17snp30holes	edge2.0	1.237	1404	0.429	434	1653	baeS.3000829.AP009048.2165012_2166416.608
reads	srst2	leuO	leuO.3003843.NC-000913.3.84367-85312.3607	100.0	7.291	8snp		0.847	945	0.25	587	1852	leuO.3003843.NC_000913.3.84367_85312.3607
reads	srst2	baeR	baeR.3000828.NC-007779.2166412-2167135.676	96.819	6.623	16snp23holes	edge0.0	2.286	723	0.167	433	1652	baeR.3000828.NC_007779.2166412_2167135.676
reads	srst2	emrY	emrY.3000254.D78168.1591-3130.65	97.271	6.098	3snp42holes	edge0.0	0.2	1539	0.222	539	1796	emrY.3000254.D78168.1591_3130.65
reads	srst2	emrR	emrR.3000516.NC-000913.3.2810769-2811300.3621	100.0	8.532		edge2.0	0.0	531	0.111	538	1795	emrR.3000516.NC_000913.3.2810769_2811300.3621
