Sample	DB	gene	allele	coverage	depth	diffs	uncertainty	divergence	length	maxMAF	clusterid	seqid	annotation
reads	srst2	murA-12	murA.3003775.CP009072.1414817-1416077.3548	100.0	18.05	19snp		1.508	1260	0.143	690	1971	murA.3003775.CP009072.1414817_1416077.3548
reads	srst2	tolC	tolC.3000237.FJ768952.0-1488.563	100.0	17.943	19snp		1.277	1488	0.1	837	2151	tolC.3000237.FJ768952.0_1488.563
reads	srst2	emrE-1	emrE.3000264.NC-007779.567537-567870.260	93.093	4.659	23snp23holes	edge1.0	7.419	333	0.5	536	1793	emrE.3000264.NC_007779.567537_567870.260
reads	srst2	parC-2	parC.3003941.NC-004337.2.3159154-3161413.3742	100.0	18.639	18snp		0.797	2259	0.15	727	2005	parC.3003941.NC_004337.2.3159154_3161413.3742
reads	srst2	parE-1	parE.3003316.NC-007779.3172159-3174052.2073	100.0	18.55	47snp		2.483	1893	0.4	731	2008	parE.3003316.NC_007779.3172159_3174052.2073
reads	srst2	Escherichia-coli-mutant	Escherichia-coli-mutant.3003890.HG738867.2934266-2935658.3667	100.0	18.434	8snp	edge2.0	0.575	1392	0.5	183	526	Escherichia_coli_mutant.3003890.HG738867.2934266_2935658.3667
reads	srst2	evgA	evgA.3000832.NC-002695.3211891-3212506.208	100.0	7.935	5snp		0.813	615	0.2	541	1798	evgA.3000832.NC_002695.3211891_3212506.208
reads	srst2	patA	patA.3000024.NC-000913.3.3219493-3220873.3692	100.0	80.001	3snp		0.217	1380	0.5	735	2012	patA.3000024.NC_000913.3.3219493_3220873.3692
reads	srst2	Escherichia-coli-mutant-1	Escherichia-coli-mutant.3003889.HG738867.2233288-2234647.3666	100.0	11.96	2snp		0.147	1359	0.25	184	525	Escherichia_coli_mutant.3003889.HG738867.2233288_2234647.3666
reads	srst2	mdtB	mdtB.3000793.U00096.2155262-2158385.215	100.0	16.53	32snp		1.025	3123	0.214	613	1881	mdtB.3000793.U00096.2155262_2158385.215
reads	srst2	adiY	adiY.3003828.NC-000913.3.4337167-4337929.3591	100.0	13.759	3snp		0.394	762	0.167	410	1626	adiY.3003828.NC_000913.3.4337167_4337929.3591
reads	srst2	aad-	aada1.manually-added-NC-007384-WP-001206315.1-4110458-4111246	100.0	14.641			0.0	789	0.333	377	1601	aada1.manually_added_NC_007384_WP_001206315.1_4110458_4111246
reads	srst2	folP-1	folP.3003386.NC-007779.3323917-3324766.2056	100.0	12.726	6snp		0.707	849	0.429	549	1809	folP.3003386.NC_007779.3323917_3324766.2056
reads	srst2	dfrA1-1	dfrA1.manually-added-NC-007384-WP-000777554.1-4111923-4112396	100.0	8.166		edge2.0	0.0	474	0.286	502	1741	dfrA1.manually_added_NC_007384_WP_000777554.1_4111923_4112396
reads	srst2	marR	marR.3003378.U00096.1619119-1619554.2097	98.851	4.935	10snp5holes	depth4.935	2.326	435	0.25	607	1875	marR.3003378.U00096.1619119_1619554.2097
reads	srst2	Escherichia-coli-EF-Tu	Escherichia-coli-EF-Tu.3003369.AE014075.3901532-3902762.3356	100.0	35.751	7snp		0.569	1230	0.5	182	523	Escherichia_coli_EF_Tu.3003369.AE014075.3901532_3902762.3356
reads	srst2	kdpE	kdpE.3003841.NC-000913.3.721055-721733.3608	100.0	10.744	12snp	edge2.0	1.77	678	0.333	586	1851	kdpE.3003841.NC_000913.3.721055_721733.3608
reads	srst2	gyrA-7	gyrA.3003294.U00096.2336792-2339420.2052	100.0	18.712	34snp		1.294	2628	0.308	569	1821	gyrA.3003294.U00096.2336792_2339420.2052
reads	srst2	mdtG	mdtG.3001329.NC-007779.1115840-1117067.599	94.784	11.007	8snp64holes	edge2.0	0.688	1227	0.429	618	1886	mdtG.3001329.NC_007779.1115840_1117067.599
reads	srst2	mdtH	mdtH.3001216.U00096.1124117-1125326.120	100.0	15.127	22snp	edge2.0	1.82	1209	0.4	619	1887	mdtH.3001216.U00096.1124117_1125326.120
reads	srst2	PmrF	PmrF.3003578.U00096.2367070-2368039.2115	100.0	14.537	6snp	edge2.0	0.619	969	0.444	324	1124	PmrF.3003578.U00096.2367070_2368039.2115
reads	srst2	baeS	baeS.3000829.AP009048.2165012-2166416.608	100.0	11.837	16snp		1.14	1404	0.333	434	1653	baeS.3000829.AP009048.2165012_2166416.608
reads	srst2	PmrB-1	PmrB.3003583.NC-007779.4336858-4337950.2119	100.0	16.768	10snp	edge2.0	0.916	1092	0.409	321	1121	PmrB.3003583.NC_007779.4336858_4337950.2119
reads	srst2	Pasteurella-multocida-16S	Pasteurella-multocida-16S.3003493.NC-002663.1.341427-342977.3252	92.456	77.074	117snp6indel112holes	edge1.0	8.131	1551	0.417	317	1117	Pasteurella_multocida_16S.3003493.NC_002663.1.341427_342977.3252
reads	srst2	baeR	baeR.3000828.NC-007779.2166412-2167135.676	100.0	10.521	16snp		2.213	723	0.5	433	1652	baeR.3000828.NC_007779.2166412_2167135.676
reads	srst2	msbA	msbA.3003950.NC-000913.3.966620-968369.3754	100.0	19.581	23snp		1.315	1749	0.167	677	1948	msbA.3003950.NC_000913.3.966620_968369.3754
reads	srst2	ompF	ompF.3003390.NC-007779.986315-987404.2075	100.0	17.355	1snp		0.092	1089	0.208	713	1988	ompF.3003390.NC_007779.986315_987404.2075
reads	srst2	mdtF	mdtF.3000796.U00096.3660413-3663527.286	100.0	18.522	46snp		1.477	3114	0.2	617	1885	mdtF.3000796.U00096.3660413_3663527.286
reads	srst2	mdtC	mdtC.3000794.U00096.2158385-2161463.257	100.0	16.86	42snp	edge1.0	1.365	3078	0.286	614	1882	mdtC.3000794.U00096.2158385_2161463.257
reads	srst2	mdtD	mdtD.3001330.U00096.2161463-2162879.299	100.0	14.217	23snp	edge2.0	1.624	1416	0.333	615	1883	mdtD.3001330.U00096.2161463_2162879.299
reads	srst2	CRP	CRP.3000518.AP009048.4153663-4154296.461	100.0	11.375	3snp		0.474	633	0.167	122	302	CRP.3000518.AP009048.4153663_4154296.461
reads	srst2	gadW	gadW.3003838.CP015085.1.2551711-2552440.3599	100.0	8.741	42snp		5.761	729	0.2	555	1816	gadW.3003838.CP015085.1.2551711_2552440.3599
reads	srst2	bacA	bacA.3002986.U00096.3203309-3204131.36	99.757	14.476	12snp2holes	edge0.0	1.463	822	0.143	432	1651	bacA.3002986.U00096.3203309_3204131.36
reads	srst2	cpxR	cpxR.3000831.NC-002695.4904931-4905630.142	100.0	15.9	4snp		0.572	699	0.182	489	1735	cpxR.3000831.NC_002695.4904931_4905630.142
reads	srst2	cpxA	cpxA.3000830.NC-002695.4903561-4904935.605	100.0	17.011	15snp		1.092	1374	0.25	488	1734	cpxA.3000830.NC_002695.4903561_4904935.605
reads	srst2	APH-6--Id+	strB.manually-added-NC-009345-WP-000480968.1-7459-8295	100.0	49.681			0.0	837	0.098	94	2095	strB.manually_added_NC_009345_WP_000480968.1_7459_8295
reads	srst2	soxS-1	soxS.3003511.NC-000913.4277059-4277383.3528	99.691	7.441	1snp1holes	edge2.0	0.31	324	0.154	785	2091	soxS.3003511.NC_000913.4277059_4277383.3528
reads	srst2	soxR	soxR.3003381.U00096.4277468-4277933.2074	92.903	13.058	33holes	edge0.0	0.0	465	0.091	782	2088	soxR.3003381.U00096.4277468_4277933.2074
reads	srst2	arnA-1	arnA.3002985.U00096.2368038-2370021.355	100.0	15.035	34snp		1.715	1983	0.438	425	1643	arnA.3002985.U00096.2368038_2370021.355
reads	srst2	sul2	sul2.manually-added-NC-009345-WP-001043267.1-5780-6595	100.0	41.476			0.0	816	0.231	789	2100	sul2.manually_added_NC_009345_WP_001043267.1_5780_6595
reads	srst2	emrA	emrA.3000027.AP009048.2810082-2811255.411	100.0	15.846	20snp		1.705	1173	0.118	532	1789	emrA.3000027.AP009048.2810082_2811255.411
reads	srst2	emrK	emrK.3000206.D78168.536-1592.173	100.0	11.541	19snp		1.799	1056	0.25	537	1794	emrK.3000206.D78168.536_1592.173
reads	srst2	aadA-	aadA3.3002603.AF047479.1295-2087.372	91.919	8.725	60snp3indel61holes	edge0.0	8.208	792	0.333	378	1591	aadA3.3002603.AF047479.1295_2087.372
reads	srst2	tetA	tetA.manually-added-NC-009345-WP-000804063.1-1230-2429	100.0	46.002			0.0	1200	0.125	809	2121	tetA.manually_added_NC_009345_WP_000804063.1_1230_2429
reads	srst2	emrD	emrD.3000309.GG749185.1.116812-118003.3622	100.0	18.582	19snp		1.595	1191	0.154	534	1791	emrD.3000309.GG749185.1.116812_118003.3622
reads	srst2	emrB	emrB.3000074.U00096.2812615-2814154.20	100.0	13.441	4snp		0.26	1539	0.25	533	1790	emrB.3000074.U00096.2812615_2814154.20
reads	srst2	alaS	alaS.3003830.NC-000913.3.2819380-2822011.3592	100.0	18.482	30snp		1.14	2631	0.167	411	1627	alaS.3003830.NC_000913.3.2819380_2822011.3592
reads	srst2	PmrC	PmrC.3003576.AP009048.4338624-4340268.2117	100.0	18.215	14snp		0.852	1644	0.222	322	1122	PmrC.3003576.AP009048.4338624_4340268.2117
reads	srst2	leuO	leuO.3003843.NC-000913.3.84367-85312.3607	100.0	16.926	7snp		0.741	945	0.4	587	1852	leuO.3003843.NC_000913.3.84367_85312.3607
reads	srst2	mdtE	mdtE.3000795.AP009048.3980025-3981183.753	100.0	17.849	8snp		0.691	1158	0.2	616	1884	mdtE.3000795.AP009048.3980025_3981183.753
reads	srst2	emrY	emrY.3000254.D78168.1591-3130.65	100.0	12.168	3snp		0.195	1539	0.333	539	1796	emrY.3000254.D78168.1591_3130.65
reads	srst2	tetR	tetR.manually-added-NC-009345-WP-000164043.1-474-1124	100.0	40.906			0.0	651	0.12	823	2139	tetR.manually_added_NC_009345_WP_000164043.1_474_1124
reads	srst2	emrR	emrR.3000516.NC-000913.3.2810769-2811300.3621	100.0	11.603		edge2.0	0.0	531	0.333	538	1795	emrR.3000516.NC_000913.3.2810769_2811300.3621
