Sample	DB	gene	allele	coverage	depth	diffs	uncertainty	divergence	length	maxMAF	clusterid	seqid	annotation
reads	srst2	kdpE	kdpE.3003841.NC-000913.3.721055-721733.3608	100.0	30.555	12snp		1.77	678	0.167	586	1851	kdpE.3003841.NC_000913.3.721055_721733.3608
reads	srst2	gyrA-7	gyrA.3003294.U00096.2336792-2339420.2052	99.962	66.439	33snp1indel		1.256	2628	0.314	569	1821	gyrA.3003294.U00096.2336792_2339420.2052
reads	srst2	mdtG	mdtG.3001329.NC-007779.1115840-1117067.599	92.013	38.941	7snp98holes		0.62	1227	0.214	618	1886	mdtG.3001329.NC_007779.1115840_1117067.599
reads	srst2	mdtH	mdtH.3001216.U00096.1124117-1125326.120	100.0	52.508	22snp		1.82	1209	0.111	619	1887	mdtH.3001216.U00096.1124117_1125326.120
reads	srst2	PmrF	PmrF.3003578.U00096.2367070-2368039.2115	100.0	41.66	6snp		0.619	969	0.315	324	1124	PmrF.3003578.U00096.2367070_2368039.2115
reads	srst2	mdtA	mdtA.3000792.U00096.2154015-2155263.15	100.0	38.727	26snp		2.083	1248	0.438	612	1880	mdtA.3000792.U00096.2154015_2155263.15
reads	srst2	Pasteurella-multocida-16S	Pasteurella-multocida-16S.3003493.NC-002663.1.341427-342977.3252	94.649	297.475	126snp8indel76holes	edge0.0	8.542	1551	0.5	317	1117	Pasteurella_multocida_16S.3003493.NC_002663.1.341427_342977.3252
reads	srst2	msbA	msbA.3003950.NC-000913.3.966620-968369.3754	100.0	73.422	23snp		1.315	1749	0.306	677	1948	msbA.3003950.NC_000913.3.966620_968369.3754
reads	srst2	ompF	ompF.3003390.NC-007779.986315-987404.2075	100.0	76.606	1snp		0.092	1089	0.125	713	1988	ompF.3003390.NC_007779.986315_987404.2075
reads	srst2	mdtF	mdtF.3000796.U00096.3660413-3663527.286	100.0	75.034	46snp		1.477	3114	0.102	617	1885	mdtF.3000796.U00096.3660413_3663527.286
reads	srst2	mdtC	mdtC.3000794.U00096.2158385-2161463.257	100.0	52.878	40snp		1.3	3078	0.288	614	1882	mdtC.3000794.U00096.2158385_2161463.257
reads	srst2	mdfA	mdfA.3001328.JQ394987.0-1233.561	99.351	41.694	31snp8indel		2.514	1233	0.5	608	1876	mdfA.3001328.JQ394987.0_1233.561
reads	srst2	CRP	CRP.3000518.AP009048.4153663-4154296.461	100.0	50.853	3snp		0.474	633	0.045	122	302	CRP.3000518.AP009048.4153663_4154296.461
reads	srst2	gadW	gadW.3003838.CP015085.1.2551711-2552440.3599	100.0	39.855	42snp		5.761	729	0.05	555	1816	gadW.3003838.CP015085.1.2551711_2552440.3599
reads	srst2	nfsA	nfsA.3003751.NC-000913.3.891183-891906.3520	100.0	33.852	7snp		0.968	723	0.091	702	1977	nfsA.3003751.NC_000913.3.891183_891906.3520
reads	srst2	cpxR	cpxR.3000831.NC-002695.4904931-4905630.142	100.0	64.27	4snp		0.572	699	0.171	489	1735	cpxR.3000831.NC_002695.4904931_4905630.142
reads	srst2	cpxA	cpxA.3000830.NC-002695.4903561-4904935.605	100.0	71.012	15snp		1.092	1374	0.227	488	1734	cpxA.3000830.NC_002695.4903561_4904935.605
reads	srst2	mdtD	mdtD.3001330.U00096.2161463-2162879.299	100.0	49.62	23snp		1.624	1416	0.265	615	1883	mdtD.3001330.U00096.2161463_2162879.299
reads	srst2	PmrB-1	PmrB.3003583.NC-007779.4336858-4337950.2119	100.0	62.256	9snp		0.824	1092	0.309	321	1121	PmrB.3003583.NC_007779.4336858_4337950.2119
reads	srst2	soxS-1	soxS.3003511.NC-000913.4277059-4277383.3528	99.691	33.725	1snp1holes		0.31	324	0.037	785	2091	soxS.3003511.NC_000913.4277059_4277383.3528
reads	srst2	bacA	bacA.3002986.U00096.3203309-3204131.36	99.757	59.632	12snp2holes	edge0.0	1.463	822	0.125	432	1651	bacA.3002986.U00096.3203309_3204131.36
reads	srst2	emrA	emrA.3000027.AP009048.2810082-2811255.411	100.0	56.144	20snp		1.705	1173	0.05	532	1789	emrA.3000027.AP009048.2810082_2811255.411
reads	srst2	emrK	emrK.3000206.D78168.536-1592.173	100.0	40.617	19snp		1.799	1056	0.236	537	1794	emrK.3000206.D78168.536_1592.173
reads	srst2	parC-2	parC.3003941.NC-004337.2.3159154-3161413.3742	100.0	70.961	16snp		0.708	2259	0.115	727	2005	parC.3003941.NC_004337.2.3159154_3161413.3742
reads	srst2	emrD	emrD.3000309.GG749185.1.116812-118003.3622	100.0	62.68	17snp		1.427	1191	0.132	534	1791	emrD.3000309.GG749185.1.116812_118003.3622
reads	srst2	emrB	emrB.3000074.U00096.2812615-2814154.20	100.0	52.446	3snp		0.195	1539	0.13	533	1790	emrB.3000074.U00096.2812615_2814154.20
reads	srst2	alaS	alaS.3003830.NC-000913.3.2819380-2822011.3592	100.0	73.799	28snp		1.064	2631	0.106	411	1627	alaS.3003830.NC_000913.3.2819380_2822011.3592
reads	srst2	baeS	baeS.3000829.AP009048.2165012-2166416.608	100.0	40.665	16snp		1.14	1404	0.27	434	1653	baeS.3000829.AP009048.2165012_2166416.608
reads	srst2	mdtE	mdtE.3000795.AP009048.3980025-3981183.753	100.0	71.613	8snp		0.691	1158	0.095	616	1884	mdtE.3000795.AP009048.3980025_3981183.753
reads	srst2	baeR	baeR.3000828.NC-007779.2166412-2167135.676	100.0	39.333	16snp		2.213	723	0.333	433	1652	baeR.3000828.NC_007779.2166412_2167135.676
reads	srst2	emrY	emrY.3000254.D78168.1591-3130.65	100.0	34.792	3snp		0.195	1539	0.16	539	1796	emrY.3000254.D78168.1591_3130.65
reads	srst2	emrR	emrR.3000516.NC-000913.3.2810769-2811300.3621	100.0	45.682			0.0	531	0.048	538	1795	emrR.3000516.NC_000913.3.2810769_2811300.3621
