Sample	DB	gene	allele	coverage	depth	diffs	uncertainty	divergence	length	maxMAF	clusterid	seqid	annotation
reads	srst2	H-NS	H-NS.3000676.NC-002695.1737553-1737967.218	100.0	54.027	4snp		0.966	414	0.047	204	579	H_NS.3000676.NC_002695.1737553_1737967.218
reads	srst2	evgS	evgS.3000833.U00096.2484373-2487967.178	100.0	80.171	89snp		2.476	3594	0.037	542	1799	evgS.3000833.U00096.2484373_2487967.178
reads	srst2	murA-12	murA.3003775.CP009072.1414817-1416077.3548	100.0	66.446	19snp		1.508	1260	0.037	690	1971	murA.3003775.CP009072.1414817_1416077.3548
reads	srst2	tolC	tolC.3000237.FJ768952.0-1488.563	100.0	61.487	19snp		1.277	1488	0.038	837	2151	tolC.3000237.FJ768952.0_1488.563
reads	srst2	parC-2	parC.3003941.NC-004337.2.3159154-3161413.3742	100.0	62.685	18snp		0.797	2259	0.224	727	2005	parC.3003941.NC_004337.2.3159154_3161413.3742
reads	srst2	parE-1	parE.3003316.NC-007779.3172159-3174052.2073	100.0	59.075	47snp		2.483	1893	0.29	731	2008	parE.3003316.NC_007779.3172159_3174052.2073
reads	srst2	Escherichia-coli-mutant	Escherichia-coli-mutant.3003890.HG738867.2934266-2935658.3667	100.0	67.053	8snp		0.575	1392	0.18	183	526	Escherichia_coli_mutant.3003890.HG738867.2934266_2935658.3667
reads	srst2	parE-2	parE.3003317.NC-003197.3343961-3345854.2094	96.197	14.346	243snp72holes	edge0.0	13.344	1893	0.333	732	2009	parE.3003317.NC_003197.3343961_3345854.2094
reads	srst2	patA	patA.3000024.NC-000913.3.3219493-3220873.3692	100.0	56.713	3snp		0.217	1380	0.4	735	2012	patA.3000024.NC_000913.3.3219493_3220873.3692
reads	srst2	Escherichia-coli-mutant-1	Escherichia-coli-mutant.3003889.HG738867.2233288-2234647.3666	100.0	36.818	2snp		0.147	1359	0.143	184	525	Escherichia_coli_mutant.3003889.HG738867.2233288_2234647.3666
reads	srst2	mdtB	mdtB.3000793.U00096.2155262-2158385.215	100.0	51.695	32snp		1.025	3123	0.2	613	1881	mdtB.3000793.U00096.2155262_2158385.215
reads	srst2	adiY	adiY.3003828.NC-000913.3.4337167-4337929.3591	100.0	53.232	3snp		0.394	762	0.047	410	1626	adiY.3003828.NC_000913.3.4337167_4337929.3591
reads	srst2	folP-1	folP.3003386.NC-007779.3323917-3324766.2056	100.0	55.881	6snp		0.707	849	0.053	549	1809	folP.3003386.NC_007779.3323917_3324766.2056
reads	srst2	dfrA1-1	dfrA1.manually-added-NC-007384-WP-000777554.1-4111923-4112396	100.0	48.802			0.0	474	0.053	502	1741	dfrA1.manually_added_NC_007384_WP_000777554.1_4111923_4112396
reads	srst2	marR	marR.3003378.U00096.1619119-1619554.2097	100.0	23.463	10snp		2.299	435	0.2	607	1875	marR.3003378.U00096.1619119_1619554.2097
reads	srst2	Escherichia-coli-EF-Tu	Escherichia-coli-EF-Tu.3003369.AE014075.3901532-3902762.3356	100.0	129.866	3snp		0.244	1230	0.493	182	523	Escherichia_coli_EF_Tu.3003369.AE014075.3901532_3902762.3356
reads	srst2	gyrA-6	gyrA.3003926.NC-003197.1.2373710-2376347.3729	92.188	25.771	270snp5indel203holes	edge0.0	11.093	2637	0.438	568	1830	gyrA.3003926.NC_003197.1.2373710_2376347.3729
reads	srst2	gyrA-7	gyrA.3003294.U00096.2336792-2339420.2052	100.0	55.858	34snp		1.294	2628	0.243	569	1821	gyrA.3003294.U00096.2336792_2339420.2052
reads	srst2	mdtG	mdtG.3001329.NC-007779.1115840-1117067.599	100.0	37.7	8snp		0.652	1227	0.25	618	1886	mdtG.3001329.NC_007779.1115840_1117067.599
reads	srst2	gadX	gadX.3000508.NC-007779.3974604-3975429.615	100.0	55.561	17snp		2.061	825	0.394	556	1817	gadX.3000508.NC_007779.3974604_3975429.615
reads	srst2	PmrF	PmrF.3003578.U00096.2367070-2368039.2115	100.0	38.924	6snp		0.619	969	0.163	324	1124	PmrF.3003578.U00096.2367070_2368039.2115
reads	srst2	baeS	baeS.3000829.AP009048.2165012-2166416.608	100.0	43.31	16snp		1.14	1404	0.356	434	1653	baeS.3000829.AP009048.2165012_2166416.608
reads	srst2	mdtA	mdtA.3000792.U00096.2154015-2155263.15	99.519	42.252	27snp6indel		2.163	1248	0.231	612	1880	mdtA.3000792.U00096.2154015_2155263.15
reads	srst2	Pasteurella-multocida-16S	Pasteurella-multocida-16S.3003493.NC-002663.1.341427-342977.3252	94.197	256.77	123snp8indel84holes	edge0.0	8.384	1551	0.456	317	1117	Pasteurella_multocida_16S.3003493.NC_002663.1.341427_342977.3252
reads	srst2	msbA	msbA.3003950.NC-000913.3.966620-968369.3754	100.0	62.56	23snp		1.315	1749	0.133	677	1948	msbA.3003950.NC_000913.3.966620_968369.3754
reads	srst2	ompF	ompF.3003390.NC-007779.986315-987404.2075	100.0	57.656	1snp		0.092	1089	0.151	713	1988	ompF.3003390.NC_007779.986315_987404.2075
reads	srst2	mdtF	mdtF.3000796.U00096.3660413-3663527.286	99.968	67.166	45snp1indel		1.445	3114	0.049	617	1885	mdtF.3000796.U00096.3660413_3663527.286
reads	srst2	mdtC	mdtC.3000794.U00096.2158385-2161463.257	100.0	49.055	43snp		1.397	3078	0.438	614	1882	mdtC.3000794.U00096.2158385_2161463.257
reads	srst2	mdfA	mdfA.3001328.JQ394987.0-1233.561	99.594	47.993	32snp5indel		2.595	1233	0.371	608	1876	mdfA.3001328.JQ394987.0_1233.561
reads	srst2	CRP	CRP.3000518.AP009048.4153663-4154296.461	100.0	51.445	3snp		0.474	633	0.057	122	302	CRP.3000518.AP009048.4153663_4154296.461
reads	srst2	gadW	gadW.3003838.CP015085.1.2551711-2552440.3599	99.863	45.927	41snp1indel		5.624	729	0.038	555	1816	gadW.3003838.CP015085.1.2551711_2552440.3599
reads	srst2	nfsA	nfsA.3003751.NC-000913.3.891183-891906.3520	100.0	30.892	7snp		0.968	723	0.063	702	1977	nfsA.3003751.NC_000913.3.891183_891906.3520
reads	srst2	cpxR	cpxR.3000831.NC-002695.4904931-4905630.142	100.0	60.701	4snp		0.572	699	0.091	489	1735	cpxR.3000831.NC_002695.4904931_4905630.142
reads	srst2	cpxA	cpxA.3000830.NC-002695.4903561-4904935.605	100.0	62.388	15snp		1.092	1374	0.163	488	1734	cpxA.3000830.NC_002695.4903561_4904935.605
reads	srst2	mdtD	mdtD.3001330.U00096.2161463-2162879.299	100.0	53.146	23snp		1.624	1416	0.2	615	1883	mdtD.3001330.U00096.2161463_2162879.299
reads	srst2	kdpE	kdpE.3003841.NC-000913.3.721055-721733.3608	100.0	40.881	12snp		1.77	678	0.273	586	1851	kdpE.3003841.NC_000913.3.721055_721733.3608
reads	srst2	PmrB-1	PmrB.3003583.NC-007779.4336858-4337950.2119	100.0	57.168	10snp		0.916	1092	0.247	321	1121	PmrB.3003583.NC_007779.4336858_4337950.2119
reads	srst2	alaS	alaS.3003830.NC-000913.3.2819380-2822011.3592	100.0	63.585	30snp		1.14	2631	0.169	411	1627	alaS.3003830.NC_000913.3.2819380_2822011.3592
reads	srst2	soxS-1	soxS.3003511.NC-000913.4277059-4277383.3528	99.691	35.586	1snp1holes		0.31	324	0.032	785	2091	soxS.3003511.NC_000913.4277059_4277383.3528
reads	srst2	soxR	soxR.3003381.U00096.4277468-4277933.2074	92.903	42.912	33holes	edge0.0	0.0	465	0.143	782	2088	soxR.3003381.U00096.4277468_4277933.2074
reads	srst2	arnA-1	arnA.3002985.U00096.2368038-2370021.355	100.0	44.789	35snp		1.765	1983	0.326	425	1643	arnA.3002985.U00096.2368038_2370021.355
reads	srst2	evgA	evgA.3000832.NC-002695.3211891-3212506.208	100.0	64.713	5snp		0.813	615	0.041	541	1798	evgA.3000832.NC_002695.3211891_3212506.208
reads	srst2	emrK	emrK.3000206.D78168.536-1592.173	100.0	78.175	19snp		1.799	1056	0.067	537	1794	emrK.3000206.D78168.536_1592.173
reads	srst2	emrE-1	emrE.3000264.NC-007779.567537-567870.260	100.0	17.868	25snp		7.508	333	0.0	536	1793	emrE.3000264.NC_007779.567537_567870.260
reads	srst2	bacA	bacA.3002986.U00096.3203309-3204131.36	99.757	54.201	12snp2holes	edge0.0	1.463	822	0.055	432	1651	bacA.3002986.U00096.3203309_3204131.36
reads	srst2	emrD	emrD.3000309.GG749185.1.116812-118003.3622	100.0	60.032	19snp		1.595	1191	0.208	534	1791	emrD.3000309.GG749185.1.116812_118003.3622
reads	srst2	emrB	emrB.3000074.U00096.2812615-2814154.20	100.0	54.936	4snp		0.26	1539	0.152	533	1790	emrB.3000074.U00096.2812615_2814154.20
reads	srst2	emrA	emrA.3000027.AP009048.2810082-2811255.411	100.0	52.288	20snp		1.705	1173	0.048	532	1789	emrA.3000027.AP009048.2810082_2811255.411
reads	srst2	PmrC	PmrC.3003576.AP009048.4338624-4340268.2117	100.0	68.391	14snp		0.852	1644	0.127	322	1122	PmrC.3003576.AP009048.4338624_4340268.2117
reads	srst2	leuO	leuO.3003843.NC-000913.3.84367-85312.3607	100.0	59.746	7snp		0.741	945	0.19	587	1852	leuO.3003843.NC_000913.3.84367_85312.3607
reads	srst2	mdtE	mdtE.3000795.AP009048.3980025-3981183.753	100.0	61.837	8snp		0.691	1158	0.049	616	1884	mdtE.3000795.AP009048.3980025_3981183.753
reads	srst2	baeR	baeR.3000828.NC-007779.2166412-2167135.676	100.0	39.916	16snp		2.213	723	0.176	433	1652	baeR.3000828.NC_007779.2166412_2167135.676
reads	srst2	emrY	emrY.3000254.D78168.1591-3130.65	100.0	72.861	3snp		0.195	1539	0.114	539	1796	emrY.3000254.D78168.1591_3130.65
reads	srst2	emrR	emrR.3000516.NC-000913.3.2810769-2811300.3621	100.0	43.28			0.0	531	0.043	538	1795	emrR.3000516.NC_000913.3.2810769_2811300.3621
