Sample	DB	gene	allele	coverage	depth	diffs	uncertainty	divergence	length	maxMAF	clusterid	seqid	annotation
reads	srst2	acrD	acrD.3000491.NC-007779.2586250-2589364.664	100.0	45.804	28snp		0.899	3114	0.173	391	1607	acrD.3000491.NC_007779.2586250_2589364.664
reads	srst2	mdtH	mdtH.3001216.U00096.1124117-1125326.120	100.0	42.507	22snp		1.82	1209	0.059	619	1887	mdtH.3001216.U00096.1124117_1125326.120
reads	srst2	acrS	acrS.3000656.U00096.3412802-3413465.551	100.0	29.608	9snp		1.357	663	0.111	397	1613	acrS.3000656.U00096.3412802_3413465.551
reads	srst2	acrR-2	acrR.3003807.NC-000913.3.485760-486408.3575	100.0	27.339	3snp		0.463	648	0.063	396	1612	acrR.3003807.NC_000913.3.485760_486408.3575
reads	srst2	baeS	baeS.3000829.AP009048.2165012-2166416.608	100.0	30.032	16snp		1.14	1404	0.114	434	1653	baeS.3000829.AP009048.2165012_2166416.608
reads	srst2	cysB	cysB.3003840.NC-000913.3.1333854-1334829.3604	100.0	27.9	7snp		0.718	975	0.167	490	1736	cysB.3003840.NC_000913.3.1333854_1334829.3604
reads	srst2	H-NS	H-NS.3000676.NC-002695.1737553-1737967.218	100.0	24.872	4snp		0.966	414	0.043	204	579	H_NS.3000676.NC_002695.1737553_1737967.218
reads	srst2	evgS	evgS.3000833.U00096.2484373-2487967.178	100.0	28.58	89snp		2.476	3594	0.056	542	1799	evgS.3000833.U00096.2484373_2487967.178
reads	srst2	murA-12	murA.3003775.CP009072.1414817-1416077.3548	100.0	50.253	19snp		1.508	1260	0.037	690	1971	murA.3003775.CP009072.1414817_1416077.3548
reads	srst2	tet-	tetA.3000165.NC-020418.458865-460071.275	100.0	32.886	1snp		0.083	1206	0.091	794	2119	tetA.3000165.NC_020418.458865_460071.275
reads	srst2	tolC	tolC.3000237.FJ768952.0-1488.563	100.0	43.609	19snp		1.277	1488	0.033	837	2151	tolC.3000237.FJ768952.0_1488.563
reads	srst2	emrE-1	emrE.3000264.NC-007779.567537-567870.260	100.0	10.249	25snp		7.508	333	0.0	536	1793	emrE.3000264.NC_007779.567537_567870.260
reads	srst2	parE-1	parE.3003316.NC-007779.3172159-3174052.2073	100.0	48.793	47snp		2.483	1893	0.2	731	2008	parE.3003316.NC_007779.3172159_3174052.2073
reads	srst2	Escherichia-coli-mutant	Escherichia-coli-mutant.3003890.HG738867.2934266-2935658.3667	100.0	45.602	8snp		0.575	1392	0.082	183	526	Escherichia_coli_mutant.3003890.HG738867.2934266_2935658.3667
reads	srst2	parE-2	parE.3003317.NC-003197.3343961-3345854.2094	90.016	15.534	212snp189holes	edge0.0	12.441	1893	0.125	732	2009	parE.3003317.NC_003197.3343961_3345854.2094
reads	srst2	patA	patA.3000024.NC-000913.3.3219493-3220873.3692	100.0	37.898	3snp		0.217	1380	0.219	735	2012	patA.3000024.NC_000913.3.3219493_3220873.3692
reads	srst2	Escherichia-coli-mutant-1	Escherichia-coli-mutant.3003889.HG738867.2233288-2234647.3666	100.0	34.892	2snp		0.147	1359	0.143	184	525	Escherichia_coli_mutant.3003889.HG738867.2233288_2234647.3666
reads	srst2	mdtB	mdtB.3000793.U00096.2155262-2158385.215	100.0	42.64	32snp		1.025	3123	0.095	613	1881	mdtB.3000793.U00096.2155262_2158385.215
reads	srst2	OXA-1+	OXA-1.3001396.KJ510410.6950-7826.796	100.0	12.731	trun		0.0	876	0.083	281	801	OXA_1.3001396.KJ510410.6950_7826.796
reads	srst2	emrB	emrB.3000074.U00096.2812615-2814154.20	100.0	44.899	4snp		0.26	1539	0.059	533	1790	emrB.3000074.U00096.2812615_2814154.20
reads	srst2	tetC	tetC.manually-added-J01830-AAB59095.1-2926-3519	100.0	13.758	2snp		0.337	594	0.2	812	2125	tetC.manually_added_J01830_AAB59095.1_2926_3519
reads	srst2	tetD	tetD.3000168.BX664015.204137-204554.417	100.0	10.842			0.0	417	0.083	813	2126	tetD.3000168.BX664015.204137_204554.417
reads	srst2	arnA-1	arnA.3002985.U00096.2368038-2370021.355	100.0	34.655	34snp		1.715	1983	0.162	425	1643	arnA.3002985.U00096.2368038_2370021.355
reads	srst2	Escherichia-coli-EF-Tu	Escherichia-coli-EF-Tu.3003369.AE014075.3901532-3902762.3356	100.0	86.154	5snp		0.407	1230	0.495	182	523	Escherichia_coli_EF_Tu.3003369.AE014075.3901532_3902762.3356
reads	srst2	gyrA-6	gyrA.3003926.NC-003197.1.2373710-2376347.3729	92.757	20.641	280snp8indel186holes	edge0.0	11.424	2637	0.2	568	1830	gyrA.3003926.NC_003197.1.2373710_2376347.3729
reads	srst2	gyrA-7	gyrA.3003294.U00096.2336792-2339420.2052	100.0	42.812	34snp		1.294	2628	0.129	569	1821	gyrA.3003294.U00096.2336792_2339420.2052
reads	srst2	mdtG	mdtG.3001329.NC-007779.1115840-1117067.599	100.0	27.778	8snp		0.652	1227	0.364	618	1886	mdtG.3001329.NC_007779.1115840_1117067.599
reads	srst2	gadX	gadX.3000508.NC-007779.3974604-3975429.615	100.0	28.379	17snp		2.061	825	0.071	556	1817	gadX.3000508.NC_007779.3974604_3975429.615
reads	srst2	PmrF	PmrF.3003578.U00096.2367070-2368039.2115	100.0	35.051	6snp		0.619	969	0.294	324	1124	PmrF.3003578.U00096.2367070_2368039.2115
reads	srst2	mdtA	mdtA.3000792.U00096.2154015-2155263.15	99.519	33.008	27snp6indel		2.163	1248	0.143	612	1880	mdtA.3000792.U00096.2154015_2155263.15
reads	srst2	Pasteurella-multocida-16S	Pasteurella-multocida-16S.3003493.NC-002663.1.341427-342977.3252	93.617	216.027	124snp8indel93holes	edge0.0	8.505	1551	0.469	317	1117	Pasteurella_multocida_16S.3003493.NC_002663.1.341427_342977.3252
reads	srst2	msbA	msbA.3003950.NC-000913.3.966620-968369.3754	100.0	46.963	23snp		1.315	1749	0.045	677	1948	msbA.3003950.NC_000913.3.966620_968369.3754
reads	srst2	ompF	ompF.3003390.NC-007779.986315-987404.2075	100.0	42.698	1snp		0.092	1089	0.207	713	1988	ompF.3003390.NC_007779.986315_987404.2075
reads	srst2	mdtF	mdtF.3000796.U00096.3660413-3663527.286	100.0	48.573	46snp		1.477	3114	0.07	617	1885	mdtF.3000796.U00096.3660413_3663527.286
reads	srst2	mdtC	mdtC.3000794.U00096.2158385-2161463.257	100.0	44.767	42snp		1.365	3078	0.333	614	1882	mdtC.3000794.U00096.2158385_2161463.257
reads	srst2	mdfA	mdfA.3001328.JQ394987.0-1233.561	99.594	36.434	32snp5indel		2.595	1233	0.286	608	1876	mdfA.3001328.JQ394987.0_1233.561
reads	srst2	aadA13	aadA13.3002613.NG-036525.633-1431.3363	92.857	21.096	67snp1indel57holes	edge0.0	9.042	798	0.222	380	1579	aadA13.3002613.NG_036525.633_1431.3363
reads	srst2	CRP	CRP.3000518.AP009048.4153663-4154296.461	100.0	32.319	3snp		0.474	633	0.067	122	302	CRP.3000518.AP009048.4153663_4154296.461
reads	srst2	gadW	gadW.3003838.CP015085.1.2551711-2552440.3599	100.0	29.011	42snp		5.761	729	0.053	555	1816	gadW.3003838.CP015085.1.2551711_2552440.3599
reads	srst2	nfsA	nfsA.3003751.NC-000913.3.891183-891906.3520	100.0	29.546	7snp		0.968	723	0.1	702	1977	nfsA.3003751.NC_000913.3.891183_891906.3520
reads	srst2	mdtD	mdtD.3001330.U00096.2161463-2162879.299	100.0	42.131	23snp		1.624	1416	0.074	615	1883	mdtD.3001330.U00096.2161463_2162879.299
reads	srst2	aadA-	aadA.3002601.NC-017645.1.114243-115218.3587	93.436	18.144	70snp1indel64holes	edge0.0	7.684	975	0.222	378	1575	aadA.3002601.NC_017645.1.114243_115218.3587
reads	srst2	cat+	catI.3002683.V00622.243-903.482	100.0	24.905	1snp		0.152	660	0.045	447	1696	catI.3002683.V00622.243_903.482
reads	srst2	kdpE	kdpE.3003841.NC-000913.3.721055-721733.3608	100.0	27.0	12snp		1.77	678	0.056	586	1851	kdpE.3003841.NC_000913.3.721055_721733.3608
reads	srst2	PmrB-1	PmrB.3003583.NC-007779.4336858-4337950.2119	100.0	42.007	10snp		0.916	1092	0.238	321	1121	PmrB.3003583.NC_007779.4336858_4337950.2119
reads	srst2	soxS-1	soxS.3003511.NC-000913.4277059-4277383.3528	99.691	27.139	1snp1holes		0.31	324	0.056	785	2091	soxS.3003511.NC_000913.4277059_4277383.3528
reads	srst2	folP-1	folP.3003386.NC-007779.3323917-3324766.2056	100.0	36.208	6snp		0.707	849	0.042	549	1809	folP.3003386.NC_007779.3323917_3324766.2056
reads	srst2	soxR	soxR.3003381.U00096.4277468-4277933.2074	100.0	37.348		edge1.0	0.0	465	0.04	782	2088	soxR.3003381.U00096.4277468_4277933.2074
reads	srst2	bacA	bacA.3002986.U00096.3203309-3204131.36	99.757	38.479	12snp2holes	edge0.0	1.463	822	0.04	432	1651	bacA.3002986.U00096.3203309_3204131.36
reads	srst2	evgA	evgA.3000832.NC-002695.3211891-3212506.208	100.0	18.396	5snp		0.813	615	0.063	541	1798	evgA.3000832.NC_002695.3211891_3212506.208
reads	srst2	emrA	emrA.3000027.AP009048.2810082-2811255.411	100.0	39.963	20snp		1.705	1173	0.077	532	1789	emrA.3000027.AP009048.2810082_2811255.411
reads	srst2	emrK	emrK.3000206.D78168.536-1592.173	100.0	29.855	19snp		1.799	1056	0.037	537	1794	emrK.3000206.D78168.536_1592.173
reads	srst2	parC-2	parC.3003941.NC-004337.2.3159154-3161413.3742	100.0	48.352	18snp		0.797	2259	0.131	727	2005	parC.3003941.NC_004337.2.3159154_3161413.3742
reads	srst2	aad-	aadA.3002601.NC-010410.3621491-3622283.725	100.0	28.335	2snp		0.253	792	0.091	377	1574	aadA.3002601.NC_010410.3621491_3622283.725
reads	srst2	emrD	emrD.3000309.GG749185.1.116812-118003.3622	100.0	45.004	19snp		1.595	1191	0.065	534	1791	emrD.3000309.GG749185.1.116812_118003.3622
reads	srst2	adiY	adiY.3003828.NC-000913.3.4337167-4337929.3591	100.0	26.509	3snp		0.394	762	0.042	410	1626	adiY.3003828.NC_000913.3.4337167_4337929.3591
reads	srst2	alaS	alaS.3003830.NC-000913.3.2819380-2822011.3592	100.0	49.901	31snp		1.178	2631	0.109	411	1627	alaS.3003830.NC_000913.3.2819380_2822011.3592
reads	srst2	PmrC	PmrC.3003576.AP009048.4338624-4340268.2117	100.0	41.944	14snp		0.852	1644	0.047	322	1122	PmrC.3003576.AP009048.4338624_4340268.2117
reads	srst2	tetR-2	tetR.3003479.AL513383.179218-179845.2090	100.0	23.823			0.0	627	0.091	825	2137	tetR.3003479.AL513383.179218_179845.2090
reads	srst2	tetR-1	tetR.manually-added-J01830-AAB59093.1-903-1526	100.0	23.894			0.0	624	0.091	824	2138	tetR.manually_added_J01830_AAB59093.1_903_1526
reads	srst2	leuO	leuO.3003843.NC-000913.3.84367-85312.3607	100.0	40.145	7snp		0.741	945	0.048	587	1852	leuO.3003843.NC_000913.3.84367_85312.3607
reads	srst2	cpxA	cpxA.3000830.NC-002695.4903561-4904935.605	100.0	36.811	15snp		1.092	1374	0.053	488	1734	cpxA.3000830.NC_002695.4903561_4904935.605
reads	srst2	mdtE	mdtE.3000795.AP009048.3980025-3981183.753	100.0	46.013	8snp		0.691	1158	0.042	616	1884	mdtE.3000795.AP009048.3980025_3981183.753
reads	srst2	baeR	baeR.3000828.NC-007779.2166412-2167135.676	100.0	32.412	16snp		2.213	723	0.045	433	1652	baeR.3000828.NC_007779.2166412_2167135.676
reads	srst2	emrY	emrY.3000254.D78168.1591-3130.65	100.0	26.047	3snp		0.195	1539	0.083	539	1796	emrY.3000254.D78168.1591_3130.65
reads	srst2	emrR	emrR.3000516.NC-000913.3.2810769-2811300.3621	100.0	24.333			0.0	531	0.048	538	1795	emrR.3000516.NC_000913.3.2810769_2811300.3621
