Sample	DB	gene	allele	coverage	depth	diffs	uncertainty	divergence	length	maxMAF	clusterid	seqid	annotation
reads	srst2	folP-1	folP.3003386.NC-007779.3323917-3324766.2056	100.0	38.746	6snp		0.707	849	0.067	549	1809	folP.3003386.NC_007779.3323917_3324766.2056
reads	srst2	dfrA1-1	dfrA1.manually-added-NC-007384-WP-000777554.1-4111923-4112396	100.0	20.568			0.0	474	0.083	502	1741	dfrA1.manually_added_NC_007384_WP_000777554.1_4111923_4112396
reads	srst2	marR	marR.3003378.U00096.1619119-1619554.2097	100.0	22.193	10snp		2.299	435	0.053	607	1875	marR.3003378.U00096.1619119_1619554.2097
reads	srst2	Escherichia-coli-EF-Tu	Escherichia-coli-EF-Tu.3003369.AE014075.3901532-3902762.3356	100.0	88.535	2snp		0.163	1230	0.494	182	523	Escherichia_coli_EF_Tu.3003369.AE014075.3901532_3902762.3356
reads	srst2	gyrA-6	gyrA.3003926.NC-003197.1.2373710-2376347.3729	91.923	75.354	277snp6indel209holes	edge0.0	11.409	2637	0.404	568	1830	gyrA.3003926.NC_003197.1.2373710_2376347.3729
reads	srst2	gyrA-7	gyrA.3003294.U00096.2336792-2339420.2052	100.0	149.62	34snp		1.294	2628	0.088	569	1821	gyrA.3003294.U00096.2336792_2339420.2052
reads	srst2	mdtG	mdtG.3001329.NC-007779.1115840-1117067.599	100.0	26.207	8snp		0.652	1227	0.19	618	1886	mdtG.3001329.NC_007779.1115840_1117067.599
reads	srst2	gadX	gadX.3000508.NC-007779.3974604-3975429.615	100.0	30.824	17snp		2.061	825	0.048	556	1817	gadX.3000508.NC_007779.3974604_3975429.615
reads	srst2	PmrF	PmrF.3003578.U00096.2367070-2368039.2115	100.0	126.761	6snp		0.619	969	0.338	324	1124	PmrF.3003578.U00096.2367070_2368039.2115
reads	srst2	baeS	baeS.3000829.AP009048.2165012-2166416.608	100.0	30.429	16snp		1.14	1404	0.115	434	1653	baeS.3000829.AP009048.2165012_2166416.608
reads	srst2	PmrB-1	PmrB.3003583.NC-007779.4336858-4337950.2119	100.0	47.79	10snp		0.916	1092	0.178	321	1121	PmrB.3003583.NC_007779.4336858_4337950.2119
reads	srst2	Pasteurella-multocida-16S	Pasteurella-multocida-16S.3003493.NC-002663.1.341427-342977.3252	93.295	238.867	124snp7indel99holes	edge0.0	8.54	1551	0.45	317	1117	Pasteurella_multocida_16S.3003493.NC_002663.1.341427_342977.3252
reads	srst2	baeR	baeR.3000828.NC-007779.2166412-2167135.676	100.0	38.786	16snp		2.213	723	0.045	433	1652	baeR.3000828.NC_007779.2166412_2167135.676
reads	srst2	msbA	msbA.3003950.NC-000913.3.966620-968369.3754	100.0	44.786	23snp		1.315	1749	0.067	677	1948	msbA.3003950.NC_000913.3.966620_968369.3754
reads	srst2	ompF	ompF.3003390.NC-007779.986315-987404.2075	100.0	44.05	1snp		0.092	1089	0.141	713	1988	ompF.3003390.NC_007779.986315_987404.2075
reads	srst2	mdtF	mdtF.3000796.U00096.3660413-3663527.286	100.0	48.044	46snp		1.477	3114	0.069	617	1885	mdtF.3000796.U00096.3660413_3663527.286
reads	srst2	mdtC	mdtC.3000794.U00096.2158385-2161463.257	100.0	46.01	42snp		1.365	3078	0.389	614	1882	mdtC.3000794.U00096.2158385_2161463.257
reads	srst2	mdfA	mdfA.3001328.JQ394987.0-1233.561	99.594	43.494	32snp5indel		2.595	1233	0.264	608	1876	mdfA.3001328.JQ394987.0_1233.561
reads	srst2	aadA13	aadA13.3002613.NG-036525.633-1431.3363	92.481	27.09	67snp4indel57holes	edge0.0	9.042	798	0.286	380	1579	aadA13.3002613.NG_036525.633_1431.3363
reads	srst2	CRP	CRP.3000518.AP009048.4153663-4154296.461	100.0	31.226	3snp		0.474	633	0.05	122	302	CRP.3000518.AP009048.4153663_4154296.461
reads	srst2	gadW	gadW.3003838.CP015085.1.2551711-2552440.3599	100.0	25.366	42snp		5.761	729	0.036	555	1816	gadW.3003838.CP015085.1.2551711_2552440.3599
reads	srst2	nfsA	nfsA.3003751.NC-000913.3.891183-891906.3520	100.0	26.921	7snp		0.968	723	0.063	702	1977	nfsA.3003751.NC_000913.3.891183_891906.3520
reads	srst2	cpxR	cpxR.3000831.NC-002695.4904931-4905630.142	100.0	38.577	4snp		0.572	699	0.04	489	1735	cpxR.3000831.NC_002695.4904931_4905630.142
reads	srst2	cpxA	cpxA.3000830.NC-002695.4903561-4904935.605	100.0	41.464	15snp		1.092	1374	0.053	488	1734	cpxA.3000830.NC_002695.4903561_4904935.605
reads	srst2	mdtD	mdtD.3001330.U00096.2161463-2162879.299	100.0	45.707	23snp		1.624	1416	0.189	615	1883	mdtD.3001330.U00096.2161463_2162879.299
reads	srst2	kdpE	kdpE.3003841.NC-000913.3.721055-721733.3608	100.0	31.112	12snp		1.77	678	0.065	586	1851	kdpE.3003841.NC_000913.3.721055_721733.3608
reads	srst2	APH-6--Id+	strB.manually-added-NC-009345-WP-000480968.1-7459-8295	100.0	50.487			0.0	837	0.029	94	2095	strB.manually_added_NC_009345_WP_000480968.1_7459_8295
reads	srst2	soxS-1	soxS.3003511.NC-000913.4277059-4277383.3528	99.691	26.083	1snp1holes		0.31	324	0.056	785	2091	soxS.3003511.NC_000913.4277059_4277383.3528
reads	srst2	bacA	bacA.3002986.U00096.3203309-3204131.36	99.757	47.742	12snp2holes	edge0.0	1.463	822	0.042	432	1651	bacA.3002986.U00096.3203309_3204131.36
reads	srst2	soxR	soxR.3003381.U00096.4277468-4277933.2074	92.903	32.82	33holes	edge0.0	0.0	465	0.063	782	2088	soxR.3003381.U00096.4277468_4277933.2074
reads	srst2	arnA-1	arnA.3002985.U00096.2368038-2370021.355	99.95	135.278	33snp1indel		1.664	1983	0.108	425	1643	arnA.3002985.U00096.2368038_2370021.355
reads	srst2	sul2	sul2.manually-added-NC-009345-WP-001043267.1-5780-6595	100.0	38.545			0.0	816	0.038	789	2100	sul2.manually_added_NC_009345_WP_001043267.1_5780_6595
reads	srst2	emrA	emrA.3000027.AP009048.2810082-2811255.411	100.0	41.496	20snp		1.705	1173	0.056	532	1789	emrA.3000027.AP009048.2810082_2811255.411
reads	srst2	emrK	emrK.3000206.D78168.536-1592.173	100.0	30.582	19snp		1.799	1056	0.071	537	1794	emrK.3000206.D78168.536_1592.173
reads	srst2	aadA-	aadA2.manually-added-X68227-CAA48308.1-166-945	92.564	28.298	64snp3indel55holes	edge0.0	8.828	780	0.308	378	1585	aadA2.manually_added_X68227_CAA48308.1_166_945
reads	srst2	tetA	tetA.manually-added-NC-009345-WP-000804063.1-1230-2429	100.0	49.987			0.0	1200	0.057	809	2121	tetA.manually_added_NC_009345_WP_000804063.1_1230_2429
reads	srst2	emrD	emrD.3000309.GG749185.1.116812-118003.3622	100.0	44.437	19snp		1.595	1191	0.075	534	1791	emrD.3000309.GG749185.1.116812_118003.3622
reads	srst2	adiY	adiY.3003828.NC-000913.3.4337167-4337929.3591	100.0	24.814	3snp		0.394	762	0.083	410	1626	adiY.3003828.NC_000913.3.4337167_4337929.3591
reads	srst2	alaS	alaS.3003830.NC-000913.3.2819380-2822011.3592	100.0	45.053	30snp		1.14	2631	0.263	411	1627	alaS.3003830.NC_000913.3.2819380_2822011.3592
reads	srst2	PmrC	PmrC.3003576.AP009048.4338624-4340268.2117	100.0	42.853	14snp		0.852	1644	0.056	322	1122	PmrC.3003576.AP009048.4338624_4340268.2117
reads	srst2	leuO	leuO.3003843.NC-000913.3.84367-85312.3607	100.0	35.406	7snp		0.741	945	0.048	587	1852	leuO.3003843.NC_000913.3.84367_85312.3607
reads	srst2	mdtE	mdtE.3000795.AP009048.3980025-3981183.753	100.0	43.349	8snp		0.691	1158	0.077	616	1884	mdtE.3000795.AP009048.3980025_3981183.753
reads	srst2	emrY	emrY.3000254.D78168.1591-3130.65	100.0	30.675	3snp		0.195	1539	0.045	539	1796	emrY.3000254.D78168.1591_3130.65
reads	srst2	tetR	tetR.manually-added-NC-009345-WP-000164043.1-474-1124	100.0	38.948			0.0	651	0.045	823	2139	tetR.manually_added_NC_009345_WP_000164043.1_474_1124
reads	srst2	emrR	emrR.3000516.NC-000913.3.2810769-2811300.3621	100.0	30.417			0.0	531	0.056	538	1795	emrR.3000516.NC_000913.3.2810769_2811300.3621
