Sample	DB	gene	allele	coverage	depth	diffs	uncertainty	divergence	length	maxMAF	clusterid	seqid	annotation
reads	srst2	sat-1	sat-1.3002895.AB211124.0-525.584	100.0	124.087			0.0	525	0.023	768	2074	sat_1.3002895.AB211124.0_525.584
reads	srst2	mfd	mfd.3003844.NC-000913.3.1170517-1173964.3609	100.0	158.478	29snp		0.841	3447	0.069	661	1932	mfd.3003844.NC_000913.3.1170517_1173964.3609
reads	srst2	acrF	acrF.3000502.U00096.3415032-3418137.700	94.622	170.809	51snp167holes	edge1.0	1.736	3105	0.352	393	1609	acrF.3000502.U00096.3415032_3418137.700
reads	srst2	acrE	acrE.3000499.U00096.3413863-3415021.333	100.0	175.374	14snp		1.209	1158	0.037	392	1608	acrE.3000499.U00096.3413863_3415021.333
reads	srst2	acrD	acrD.3000491.NC-007779.2586250-2589364.664	100.0	167.616	28snp		0.899	3114	0.072	391	1607	acrD.3000491.NC_007779.2586250_2589364.664
reads	srst2	acrB	acrB.3000216.DQ679966.1515-4662.624	92.914	70.242	373snp2indel222holes	edge0.0	12.752	3147	0.495	390	1606	acrB.3000216.DQ679966.1515_4662.624
reads	srst2	acrS	acrS.3000656.U00096.3412802-3413465.551	100.0	129.107	9snp		1.357	663	0.045	397	1613	acrS.3000656.U00096.3412802_3413465.551
reads	srst2	acrR-2	acrR.3003807.NC-000913.3.485760-486408.3575	100.0	119.265	3snp		0.463	648	0.095	396	1612	acrR.3003807.NC_000913.3.485760_486408.3575
reads	srst2	dfrA1	dfrA1.3002854.AJ400733.1.21-585.3594	100.0	99.57	4snp		0.709	564	0.286	495	1739	dfrA1.3002854.AJ400733.1.21_585.3594
reads	srst2	cysB	cysB.3003840.NC-000913.3.1333854-1334829.3604	100.0	127.4	7snp		0.718	975	0.129	490	1736	cysB.3003840.NC_000913.3.1333854_1334829.3604
reads	srst2	H-NS	H-NS.3000676.NC-002695.1737553-1737967.218	100.0	100.12	4snp		0.966	414	0.021	204	579	H_NS.3000676.NC_002695.1737553_1737967.218
reads	srst2	evgS	evgS.3000833.U00096.2484373-2487967.178	100.0	149.358	89snp		2.476	3594	0.025	542	1799	evgS.3000833.U00096.2484373_2487967.178
reads	srst2	murA-12	murA.3003775.CP009072.1414817-1416077.3548	100.0	180.318	19snp		1.508	1260	0.03	690	1971	murA.3003775.CP009072.1414817_1416077.3548
reads	srst2	tet-	tetA.3000165.NC-020418.458865-460071.275	100.0	144.484	1snp		0.083	1206	0.022	794	2119	tetA.3000165.NC_020418.458865_460071.275
reads	srst2	tolC	tolC.3000237.FJ768952.0-1488.563	100.0	174.739	19snp		1.277	1488	0.056	837	2151	tolC.3000237.FJ768952.0_1488.563
reads	srst2	emrE-1	emrE.3000264.NC-007779.567537-567870.260	100.0	48.88	25snp		7.508	333	0.044	536	1793	emrE.3000264.NC_007779.567537_567870.260
reads	srst2	parC-2	parC.3003941.NC-004337.2.3159154-3161413.3742	100.0	177.12	19snp		0.841	2259	0.251	727	2005	parC.3003941.NC_004337.2.3159154_3161413.3742
reads	srst2	parE-1	parE.3003316.NC-007779.3172159-3174052.2073	100.0	178.771	47snp		2.483	1893	0.284	731	2008	parE.3003316.NC_007779.3172159_3174052.2073
reads	srst2	Escherichia-coli-mutant	Escherichia-coli-mutant.3003890.HG738867.2934266-2935658.3667	100.0	186.805	8snp		0.575	1392	0.058	183	526	Escherichia_coli_mutant.3003890.HG738867.2934266_2935658.3667
reads	srst2	parE-2	parE.3003317.NC-003197.3343961-3345854.2094	97.2	50.952	241snp53holes	edge0.0	13.098	1893	0.2	732	2009	parE.3003317.NC_003197.3343961_3345854.2094
reads	srst2	patA	patA.3000024.NC-000913.3.3219493-3220873.3692	100.0	150.206	3snp		0.217	1380	0.375	735	2012	patA.3000024.NC_000913.3.3219493_3220873.3692
reads	srst2	Escherichia-coli-mutant-1	Escherichia-coli-mutant.3003889.HG738867.2233288-2234647.3666	100.0	105.799	2snp		0.147	1359	0.052	184	525	Escherichia_coli_mutant.3003889.HG738867.2233288_2234647.3666
reads	srst2	mdtB	mdtB.3000793.U00096.2155262-2158385.215	100.0	157.998	32snp		1.025	3123	0.118	613	1881	mdtB.3000793.U00096.2155262_2158385.215
reads	srst2	emrB	emrB.3000074.U00096.2812615-2814154.20	100.0	133.322	4snp		0.26	1539	0.098	533	1790	emrB.3000074.U00096.2812615_2814154.20
reads	srst2	tetC	tetC.manually-added-J01830-AAB59095.1-2926-3519	100.0	67.435	2snp		0.337	594	0.023	812	2125	tetC.manually_added_J01830_AAB59095.1_2926_3519
reads	srst2	tetD	tetD.3000168.BX664015.204137-204554.417	100.0	59.849			0.0	417	0.026	813	2126	tetD.3000168.BX664015.204137_204554.417
reads	srst2	dfrA1-1	dfrA1.manually-added-NC-007384-WP-000777554.1-4111923-4112396	100.0	81.314			0.0	474	0.027	502	1741	dfrA1.manually_added_NC_007384_WP_000777554.1_4111923_4112396
reads	srst2	marR	marR.3003378.U00096.1619119-1619554.2097	100.0	69.908	10snp		2.299	435	0.032	607	1875	marR.3003378.U00096.1619119_1619554.2097
reads	srst2	Escherichia-coli-EF-Tu	Escherichia-coli-EF-Tu.3003369.AE014075.3901532-3902762.3356	100.0	344.093	6snp		0.488	1230	0.492	182	523	Escherichia_coli_EF_Tu.3003369.AE014075.3901532_3902762.3356
reads	srst2	gyrA-6	gyrA.3003926.NC-003197.1.2373710-2376347.3729	93.705	84.171	287snp6indel162holes	edge0.0	11.596	2637	0.4	568	1830	gyrA.3003926.NC_003197.1.2373710_2376347.3729
reads	srst2	gyrA-7	gyrA.3003294.U00096.2336792-2339420.2052	100.0	171.859	34snp		1.294	2628	0.228	569	1821	gyrA.3003294.U00096.2336792_2339420.2052
reads	srst2	mdtG	mdtG.3001329.NC-007779.1115840-1117067.599	100.0	101.365	8snp		0.652	1227	0.278	618	1886	mdtG.3001329.NC_007779.1115840_1117067.599
reads	srst2	gadX	gadX.3000508.NC-007779.3974604-3975429.615	100.0	148.811	17snp		2.061	825	0.09	556	1817	gadX.3000508.NC_007779.3974604_3975429.615
reads	srst2	PmrF	PmrF.3003578.U00096.2367070-2368039.2115	100.0	147.559	6snp		0.619	969	0.354	324	1124	PmrF.3003578.U00096.2367070_2368039.2115
reads	srst2	baeS	baeS.3000829.AP009048.2165012-2166416.608	100.0	106.62	16snp		1.14	1404	0.207	434	1653	baeS.3000829.AP009048.2165012_2166416.608
reads	srst2	mdtA	mdtA.3000792.U00096.2154015-2155263.15	99.92	117.981	26snp1indel		2.083	1248	0.429	612	1880	mdtA.3000792.U00096.2154015_2155263.15
reads	srst2	Pasteurella-multocida-16S	Pasteurella-multocida-16S.3003493.NC-002663.1.341427-342977.3252	94.842	775.272	127snp10indel72holes		8.587	1551	0.473	317	1117	Pasteurella_multocida_16S.3003493.NC_002663.1.341427_342977.3252
reads	srst2	baeR	baeR.3000828.NC-007779.2166412-2167135.676	100.0	129.14	16snp		2.213	723	0.061	433	1652	baeR.3000828.NC_007779.2166412_2167135.676
reads	srst2	msbA	msbA.3003950.NC-000913.3.966620-968369.3754	100.0	174.78	23snp		1.315	1749	0.077	677	1948	msbA.3003950.NC_000913.3.966620_968369.3754
reads	srst2	ompF	ompF.3003390.NC-007779.986315-987404.2075	100.0	175.183	1snp		0.092	1089	0.16	713	1988	ompF.3003390.NC_007779.986315_987404.2075
reads	srst2	mdtF	mdtF.3000796.U00096.3660413-3663527.286	100.0	194.038	46snp		1.477	3114	0.086	617	1885	mdtF.3000796.U00096.3660413_3663527.286
reads	srst2	mdtC	mdtC.3000794.U00096.2158385-2161463.257	99.968	153.206	41snp1indel		1.332	3078	0.375	614	1882	mdtC.3000794.U00096.2158385_2161463.257
reads	srst2	mdfA	mdfA.3001328.JQ394987.0-1233.561	99.594	123.878	32snp5indel		2.595	1233	0.328	608	1876	mdfA.3001328.JQ394987.0_1233.561
reads	srst2	aadA13	aadA13.3002613.NG-036525.633-1431.3363	92.481	89.58	67snp4indel57holes	edge0.0	9.042	798	0.324	380	1579	aadA13.3002613.NG_036525.633_1431.3363
reads	srst2	CRP	CRP.3000518.AP009048.4153663-4154296.461	100.0	152.021	3snp		0.474	633	0.03	122	302	CRP.3000518.AP009048.4153663_4154296.461
reads	srst2	gadW	gadW.3003838.CP015085.1.2551711-2552440.3599	100.0	141.501	42snp		5.761	729	0.022	555	1816	gadW.3003838.CP015085.1.2551711_2552440.3599
reads	srst2	nfsA	nfsA.3003751.NC-000913.3.891183-891906.3520	100.0	101.45	8snp		1.107	723	0.068	702	1977	nfsA.3003751.NC_000913.3.891183_891906.3520
reads	srst2	cpxR	cpxR.3000831.NC-002695.4904931-4905630.142	100.0	165.447	4snp		0.572	699	0.022	489	1735	cpxR.3000831.NC_002695.4904931_4905630.142
reads	srst2	cpxA	cpxA.3000830.NC-002695.4903561-4904935.605	100.0	157.604	15snp		1.092	1374	0.029	488	1734	cpxA.3000830.NC_002695.4903561_4904935.605
reads	srst2	mdtD	mdtD.3001330.U00096.2161463-2162879.299	100.0	136.363	23snp		1.624	1416	0.234	615	1883	mdtD.3001330.U00096.2161463_2162879.299
reads	srst2	kdpE	kdpE.3003841.NC-000913.3.721055-721733.3608	100.0	88.321	12snp		1.77	678	0.055	586	1851	kdpE.3003841.NC_000913.3.721055_721733.3608
reads	srst2	PmrB-1	PmrB.3003583.NC-007779.4336858-4337950.2119	100.0	145.306	10snp		0.916	1092	0.27	321	1121	PmrB.3003583.NC_007779.4336858_4337950.2119
reads	srst2	soxS-1	soxS.3003511.NC-000913.4277059-4277383.3528	99.691	67.204	1snp1holes		0.31	324	0.07	785	2091	soxS.3003511.NC_000913.4277059_4277383.3528
reads	srst2	folP-1	folP.3003386.NC-007779.3323917-3324766.2056	100.0	140.286	6snp		0.707	849	0.042	549	1809	folP.3003386.NC_007779.3323917_3324766.2056
reads	srst2	soxR	soxR.3003381.U00096.4277468-4277933.2074	92.903	103.626	33holes	edge0.0	0.0	465	0.037	782	2088	soxR.3003381.U00096.4277468_4277933.2074
reads	srst2	arnA-1	arnA.3002985.U00096.2368038-2370021.355	100.0	152.577	34snp		1.715	1983	0.224	425	1643	arnA.3002985.U00096.2368038_2370021.355
reads	srst2	evgA	evgA.3000832.NC-002695.3211891-3212506.208	100.0	118.894	5snp		0.813	615	0.027	541	1798	evgA.3000832.NC_002695.3211891_3212506.208
reads	srst2	sul2	sul2.manually-added-NC-009345-WP-001043267.1-5780-6595	100.0	97.623			0.0	816	0.104	789	2100	sul2.manually_added_NC_009345_WP_001043267.1_5780_6595
reads	srst2	mdtH	mdtH.3001216.U00096.1124117-1125326.120	100.0	147.164	22snp		1.82	1209	0.049	619	1887	mdtH.3001216.U00096.1124117_1125326.120
reads	srst2	emrA	emrA.3000027.AP009048.2810082-2811255.411	100.0	165.022	20snp		1.705	1173	0.044	532	1789	emrA.3000027.AP009048.2810082_2811255.411
reads	srst2	emrK	emrK.3000206.D78168.536-1592.173	100.0	149.367	19snp		1.799	1056	0.021	537	1794	emrK.3000206.D78168.536_1592.173
reads	srst2	aadA-	aadA3.3002603.AF047479.1295-2087.372	99.621	95.752	72snp3indel	edge1.0	9.091	792	0.286	378	1591	aadA3.3002603.AF047479.1295_2087.372
reads	srst2	bacA	bacA.3002986.U00096.3203309-3204131.36	100.0	135.676	13snp	edge1.0	1.582	822	0.034	432	1651	bacA.3002986.U00096.3203309_3204131.36
reads	srst2	emrD	emrD.3000309.GG749185.1.116812-118003.3622	100.0	161.901	19snp		1.595	1191	0.099	534	1791	emrD.3000309.GG749185.1.116812_118003.3622
reads	srst2	adiY	adiY.3003828.NC-000913.3.4337167-4337929.3591	100.0	133.442	3snp		0.394	762	0.045	410	1626	adiY.3003828.NC_000913.3.4337167_4337929.3591
reads	srst2	alaS	alaS.3003830.NC-000913.3.2819380-2822011.3592	100.0	182.805	30snp		1.14	2631	0.13	411	1627	alaS.3003830.NC_000913.3.2819380_2822011.3592
reads	srst2	PmrC	PmrC.3003576.AP009048.4338624-4340268.2117	100.0	168.468	14snp		0.852	1644	0.104	322	1122	PmrC.3003576.AP009048.4338624_4340268.2117
reads	srst2	tetR-2	tetR.3003479.AL513383.179218-179845.2090	100.0	101.736			0.0	627	0.047	825	2137	tetR.3003479.AL513383.179218_179845.2090
reads	srst2	tetR-1	tetR.manually-added-J01830-AAB59093.1-903-1526	100.0	101.83			0.0	624	0.047	824	2138	tetR.manually_added_J01830_AAB59093.1_903_1526
reads	srst2	leuO	leuO.3003843.NC-000913.3.84367-85312.3607	100.0	170.496	7snp		0.741	945	0.065	587	1852	leuO.3003843.NC_000913.3.84367_85312.3607
reads	srst2	mdtE	mdtE.3000795.AP009048.3980025-3981183.753	100.0	173.726	8snp		0.691	1158	0.032	616	1884	mdtE.3000795.AP009048.3980025_3981183.753
reads	srst2	emrY	emrY.3000254.D78168.1591-3130.65	100.0	126.354	3snp		0.195	1539	0.034	539	1796	emrY.3000254.D78168.1591_3130.65
reads	srst2	aad-	aada1.manually-added-NC-007384-WP-001206315.1-4110458-4111246	100.0	124.743			0.0	789	0.033	377	1601	aada1.manually_added_NC_007384_WP_001206315.1_4110458_4111246
reads	srst2	emrR	emrR.3000516.NC-000913.3.2810769-2811300.3621	100.0	126.782			0.0	531	0.045	538	1795	emrR.3000516.NC_000913.3.2810769_2811300.3621
