Sample	DB	gene	allele	coverage	depth	diffs	uncertainty	divergence	length	maxMAF	clusterid	seqid	annotation
reads	srst2	Escherichia-coli-mutant	Escherichia-coli-mutant.3003890.HG738867.2934266-2935658.3667	100.0	28.459	8snp		0.575	1392	0.412	183	526	Escherichia_coli_mutant.3003890.HG738867.2934266_2935658.3667
reads	srst2	evgA	evgA.3000832.NC-002695.3211891-3212506.208	100.0	14.885	5snp		0.813	615	0.211	541	1798	evgA.3000832.NC_002695.3211891_3212506.208
reads	srst2	patA	patA.3000024.NC-000913.3.3219493-3220873.3692	100.0	24.572	2snp		0.145	1380	0.267	735	2012	patA.3000024.NC_000913.3.3219493_3220873.3692
reads	srst2	Escherichia-coli-mutant-1	Escherichia-coli-mutant.3003889.HG738867.2233288-2234647.3666	100.0	18.858	2snp		0.147	1359	0.286	184	525	Escherichia_coli_mutant.3003889.HG738867.2233288_2234647.3666
reads	srst2	mdtB	mdtB.3000793.U00096.2155262-2158385.215	100.0	30.789	33snp		1.057	3123	0.212	613	1881	mdtB.3000793.U00096.2155262_2158385.215
reads	srst2	adiY	adiY.3003828.NC-000913.3.4337167-4337929.3591	95.801	5.373	2snp32holes	edge0.0	0.274	762	0.25	410	1626	adiY.3003828.NC_000913.3.4337167_4337929.3591
reads	srst2	folP-1	folP.3003386.NC-007779.3323917-3324766.2056	100.0	24.662	6snp		0.707	849	0.294	549	1809	folP.3003386.NC_007779.3323917_3324766.2056
reads	srst2	arnA-1	arnA.3002985.U00096.2368038-2370021.355	100.0	23.831	34snp		1.715	1983	0.389	425	1643	arnA.3002985.U00096.2368038_2370021.355
reads	srst2	Escherichia-coli-EF-Tu	Escherichia-coli-EF-Tu.3003369.AE014075.3901532-3902762.3356	100.0	72.005	9snp		0.732	1230	0.493	182	523	Escherichia_coli_EF_Tu.3003369.AE014075.3901532_3902762.3356
reads	srst2	kdpE	kdpE.3003841.NC-000913.3.721055-721733.3608	100.0	16.483	13snp		1.917	678	0.182	586	1851	kdpE.3003841.NC_000913.3.721055_721733.3608
reads	srst2	gyrA-7	gyrA.3003294.U00096.2336792-2339420.2052	99.962	28.573	33snp1indel		1.256	2628	0.278	569	1821	gyrA.3003294.U00096.2336792_2339420.2052
reads	srst2	mdtG	mdtG.3001329.NC-007779.1115840-1117067.599	94.947	14.848	8snp62holes	edge2.0	0.687	1227	0.5	618	1886	mdtG.3001329.NC_007779.1115840_1117067.599
reads	srst2	mdtH	mdtH.3001216.U00096.1124117-1125326.120	100.0	20.558	23snp		1.902	1209	0.2	619	1887	mdtH.3001216.U00096.1124117_1125326.120
reads	srst2	PmrF	PmrF.3003578.U00096.2367070-2368039.2115	100.0	24.175	6snp		0.619	969	0.25	324	1124	PmrF.3003578.U00096.2367070_2368039.2115
reads	srst2	mdtA	mdtA.3000792.U00096.2154015-2155263.15	99.519	17.89	26snp6indel		2.083	1248	0.333	612	1880	mdtA.3000792.U00096.2154015_2155263.15
reads	srst2	Pasteurella-multocida-16S	Pasteurella-multocida-16S.3003493.NC-002663.1.341427-342977.3252	93.166	129.179	120snp7indel100holes	edge0.0	8.27	1551	0.465	317	1117	Pasteurella_multocida_16S.3003493.NC_002663.1.341427_342977.3252
reads	srst2	msbA	msbA.3003950.NC-000913.3.966620-968369.3754	100.0	30.465	23snp		1.315	1749	0.467	677	1948	msbA.3003950.NC_000913.3.966620_968369.3754
reads	srst2	ompF	ompF.3003390.NC-007779.986315-987404.2075	100.0	25.427			0.0	1089	0.147	713	1988	ompF.3003390.NC_007779.986315_987404.2075
reads	srst2	mdtF	mdtF.3000796.U00096.3660413-3663527.286	100.0	33.408	46snp		1.477	3114	0.158	617	1885	mdtF.3000796.U00096.3660413_3663527.286
reads	srst2	mdtC	mdtC.3000794.U00096.2158385-2161463.257	100.0	26.914	40snp		1.3	3078	0.217	614	1882	mdtC.3000794.U00096.2158385_2161463.257
reads	srst2	mdfA	mdfA.3001328.JQ394987.0-1233.561	99.594	17.995	32snp5indel		2.595	1233	0.357	608	1876	mdfA.3001328.JQ394987.0_1233.561
reads	srst2	CRP	CRP.3000518.AP009048.4153663-4154296.461	100.0	22.178	3snp		0.474	633	0.045	122	302	CRP.3000518.AP009048.4153663_4154296.461
reads	srst2	gadW	gadW.3003838.CP015085.1.2551711-2552440.3599	100.0	17.068	42snp		5.761	729	0.067	555	1816	gadW.3003838.CP015085.1.2551711_2552440.3599
reads	srst2	nfsA	nfsA.3003751.NC-000913.3.891183-891906.3520	100.0	17.026	8snp		1.107	723	0.1	702	1977	nfsA.3003751.NC_000913.3.891183_891906.3520
reads	srst2	cpxR	cpxR.3000831.NC-002695.4904931-4905630.142	100.0	27.803	4snp		0.572	699	0.077	489	1735	cpxR.3000831.NC_002695.4904931_4905630.142
reads	srst2	cpxA	cpxA.3000830.NC-002695.4903561-4904935.605	100.0	28.362	17snp		1.237	1374	0.286	488	1734	cpxA.3000830.NC_002695.4903561_4904935.605
reads	srst2	mdtD	mdtD.3001330.U00096.2161463-2162879.299	100.0	20.913	23snp		1.624	1416	0.2	615	1883	mdtD.3001330.U00096.2161463_2162879.299
reads	srst2	PmrB-1	PmrB.3003583.NC-007779.4336858-4337950.2119	100.0	10.5	8snp	edge2.0	0.733	1092	0.375	321	1121	PmrB.3003583.NC_007779.4336858_4337950.2119
reads	srst2	alaS	alaS.3003830.NC-000913.3.2819380-2822011.3592	100.0	30.92	28snp		1.064	2631	0.103	411	1627	alaS.3003830.NC_000913.3.2819380_2822011.3592
reads	srst2	soxS-1	soxS.3003511.NC-000913.4277059-4277383.3528	99.691	13.62	1snp1holes		0.31	324	0.143	785	2091	soxS.3003511.NC_000913.4277059_4277383.3528
reads	srst2	soxR	soxR.3003381.U00096.4277468-4277933.2074	92.903	18.266	33holes	edge0.0	0.0	465	0.091	782	2088	soxR.3003381.U00096.4277468_4277933.2074
reads	srst2	bacA	bacA.3002986.U00096.3203309-3204131.36	99.757	17.116	12snp2holes	edge0.0	1.463	822	0.111	432	1651	bacA.3002986.U00096.3203309_3204131.36
reads	srst2	emrK	emrK.3000206.D78168.536-1592.173	100.0	20.409	19snp		1.799	1056	0.091	537	1794	emrK.3000206.D78168.536_1592.173
reads	srst2	emrE-1	emrE.3000264.NC-007779.567537-567870.260	95.796	6.228	23snp14holes	edge0.0	7.21	333	0.2	536	1793	emrE.3000264.NC_007779.567537_567870.260
reads	srst2	emrD	emrD.3000309.GG749185.1.116812-118003.3622	100.0	29.066	17snp		1.427	1191	0.143	534	1791	emrD.3000309.GG749185.1.116812_118003.3622
reads	srst2	emrB	emrB.3000074.U00096.2812615-2814154.20	100.0	23.295	3snp		0.195	1539	0.182	533	1790	emrB.3000074.U00096.2812615_2814154.20
reads	srst2	emrA	emrA.3000027.AP009048.2810082-2811255.411	100.0	25.326	19snp		1.62	1173	0.077	532	1789	emrA.3000027.AP009048.2810082_2811255.411
reads	srst2	PmrC	PmrC.3003576.AP009048.4338624-4340268.2117	99.027	9.376	14snp16holes	edge0.0	0.86	1644	0.286	322	1122	PmrC.3003576.AP009048.4338624_4340268.2117
reads	srst2	leuO	leuO.3003843.NC-000913.3.84367-85312.3607	100.0	25.821	7snp		0.741	945	0.467	587	1852	leuO.3003843.NC_000913.3.84367_85312.3607
reads	srst2	mdtE	mdtE.3000795.AP009048.3980025-3981183.753	100.0	30.364	8snp		0.691	1158	0.111	616	1884	mdtE.3000795.AP009048.3980025_3981183.753
reads	srst2	baeR	baeR.3000828.NC-007779.2166412-2167135.676	100.0	20.968	17snp		2.351	723	0.4	433	1652	baeR.3000828.NC_007779.2166412_2167135.676
reads	srst2	emrY	emrY.3000254.D78168.1591-3130.65	99.935	15.739	3snp1holes		0.195	1539	0.167	539	1796	emrY.3000254.D78168.1591_3130.65
reads	srst2	emrR	emrR.3000516.NC-000913.3.2810769-2811300.3621	100.0	19.485			0.0	531	0.067	538	1795	emrR.3000516.NC_000913.3.2810769_2811300.3621
