Sample	DB	gene	allele	coverage	depth	diffs	uncertainty	divergence	length	maxMAF	clusterid	seqid	annotation
reads	srst2	PmrF	PmrF.3003578.U00096.2367070-2368039.2115	98.555	6.813	6snp14holes	edge0.0	0.628	969	0.333	324	1124	PmrF.3003578.U00096.2367070_2368039.2115
reads	srst2	emrB	emrB.3000074.U00096.2812615-2814154.20	100.0	10.023	3snp		0.195	1539	0.5	533	1790	emrB.3000074.U00096.2812615_2814154.20
reads	srst2	folP-1	folP.3003386.NC-007779.3323917-3324766.2056	100.0	8.858	6snp		0.707	849	0.5	549	1809	folP.3003386.NC_007779.3323917_3324766.2056
reads	srst2	arnA-1	arnA.3002985.U00096.2368038-2370021.355	100.0	8.766	34snp	edge1.0	1.715	1983	0.4	425	1643	arnA.3002985.U00096.2368038_2370021.355
reads	srst2	Escherichia-coli-EF-Tu	Escherichia-coli-EF-Tu.3003369.AE014075.3901532-3902762.3356	100.0	23.327	3snp	edge2.0	0.244	1230	0.5	182	523	Escherichia_coli_EF_Tu.3003369.AE014075.3901532_3902762.3356
reads	srst2	kdpE	kdpE.3003841.NC-000913.3.721055-721733.3608	97.493	5.424	12snp17holes	edge0.0	1.815	678	0.375	586	1851	kdpE.3003841.NC_000913.3.721055_721733.3608
reads	srst2	leuO	leuO.3003843.NC-000913.3.84367-85312.3607	100.0	9.732	7snp	edge2.0	0.741	945	0.375	587	1852	leuO.3003843.NC_000913.3.84367_85312.3607
reads	srst2	mdtG	mdtG.3001329.NC-007779.1115840-1117067.599	91.769	6.503	9snp101holes	edge1.0	0.799	1227	0.5	618	1886	mdtG.3001329.NC_007779.1115840_1117067.599
reads	srst2	mdtH	mdtH.3001216.U00096.1124117-1125326.120	99.338	7.101	20snp8holes	edge1.0	1.665	1209	0.333	619	1887	mdtH.3001216.U00096.1124117_1125326.120
reads	srst2	H-NS	H-NS.3000676.NC-002695.1737553-1737967.218	100.0	5.557	4snp	edge1.5	0.966	414	0.25	204	579	H_NS.3000676.NC_002695.1737553_1737967.218
reads	srst2	mdtA	mdtA.3000792.U00096.2154015-2155263.15	99.439	6.998	26snp6indel1holes	edge1.0	2.085	1248	0.25	612	1880	mdtA.3000792.U00096.2154015_2155263.15
reads	srst2	mdtB	mdtB.3000793.U00096.2155262-2158385.215	99.872	9.542	33snp4holes		1.058	3123	0.25	613	1881	mdtB.3000793.U00096.2155262_2158385.215
reads	srst2	msbA	msbA.3003950.NC-000913.3.966620-968369.3754	100.0	8.18	23snp	edge1.5	1.315	1749	0.2	677	1948	msbA.3003950.NC_000913.3.966620_968369.3754
reads	srst2	mdtE	mdtE.3000795.AP009048.3980025-3981183.753	100.0	11.253	8snp	edge2.0	0.691	1158	0.222	616	1884	mdtE.3000795.AP009048.3980025_3981183.753
reads	srst2	mdtF	mdtF.3000796.U00096.3660413-3663527.286	100.0	10.485	46snp		1.477	3114	0.25	617	1885	mdtF.3000796.U00096.3660413_3663527.286
reads	srst2	mdtC	mdtC.3000794.U00096.2158385-2161463.257	100.0	8.414	40snp	edge2.0	1.3	3078	0.25	614	1882	mdtC.3000794.U00096.2158385_2161463.257
reads	srst2	mdtD	mdtD.3001330.U00096.2161463-2162879.299	100.0	7.605	24snp	edge1.0	1.695	1416	0.4	615	1883	mdtD.3001330.U00096.2161463_2162879.299
reads	srst2	CRP	CRP.3000518.AP009048.4153663-4154296.461	100.0	10.096	3snp		0.474	633	0.083	122	302	CRP.3000518.AP009048.4153663_4154296.461
reads	srst2	gadW	gadW.3003838.CP015085.1.2551711-2552440.3599	100.0	6.433	42snp		5.761	729	0.2	555	1816	gadW.3003838.CP015085.1.2551711_2552440.3599
reads	srst2	mfd	mfd.3003844.NC-000913.3.1170517-1173964.3609	100.0	9.087	29snp		0.841	3447	0.375	661	1932	mfd.3003844.NC_000913.3.1170517_1173964.3609
reads	srst2	cpxR	cpxR.3000831.NC-002695.4904931-4905630.142	100.0	8.717	4snp		0.572	699	0.2	489	1735	cpxR.3000831.NC_002695.4904931_4905630.142
reads	srst2	cpxA	cpxA.3000830.NC-002695.4903561-4904935.605	100.0	9.379	15snp		1.092	1374	0.5	488	1734	cpxA.3000830.NC_002695.4903561_4904935.605
reads	srst2	Pasteurella-multocida-16S	Pasteurella-multocida-16S.3003493.NC-002663.1.341427-342977.3252	93.295	44.604	121snp7indel98holes	edge0.0	8.328	1551	0.379	317	1117	Pasteurella_multocida_16S.3003493.NC_002663.1.341427_342977.3252
reads	srst2	soxS-1	soxS.3003511.NC-000913.4277059-4277383.3528	99.691	5.444	1snp1holes	edge1.5	0.31	324	0.333	785	2091	soxS.3003511.NC_000913.4277059_4277383.3528
reads	srst2	soxR	soxR.3003381.U00096.4277468-4277933.2074	92.903	6.538	33holes	edge0.0	0.0	465	0.2	782	2088	soxR.3003381.U00096.4277468_4277933.2074
reads	srst2	emrD	emrD.3000309.GG749185.1.116812-118003.3622	100.0	9.498	17snp		1.427	1191	0.5	534	1791	emrD.3000309.GG749185.1.116812_118003.3622
reads	srst2	ompF	ompF.3003390.NC-007779.986315-987404.2075	98.806	7.026	1snp13holes	edge2.0	0.093	1089	0.25	713	1988	ompF.3003390.NC_007779.986315_987404.2075
reads	srst2	emrK	emrK.3000206.D78168.536-1592.173	100.0	6.708	19snp	edge2.0	1.799	1056	0.2	537	1794	emrK.3000206.D78168.536_1592.173
reads	srst2	parC-2	parC.3003941.NC-004337.2.3159154-3161413.3742	99.823	10.464	16snp4holes		0.71	2259	0.333	727	2005	parC.3003941.NC_004337.2.3159154_3161413.3742
reads	srst2	Escherichia-coli-mutant-1	Escherichia-coli-mutant.3003889.HG738867.2233288-2234647.3666	96.836	6.019	2snp43holes	edge2.0	0.152	1359	0.364	184	525	Escherichia_coli_mutant.3003889.HG738867.2233288_2234647.3666
reads	srst2	adiY	adiY.3003828.NC-000913.3.4337167-4337929.3591	95.276	6.769	2snp36holes	edge0.0	0.275	762	0.143	410	1626	adiY.3003828.NC_000913.3.4337167_4337929.3591
reads	srst2	alaS	alaS.3003830.NC-000913.3.2819380-2822011.3592	99.924	11.224	28snp2holes	edge0.0	1.065	2631	0.25	411	1627	alaS.3003830.NC_000913.3.2819380_2822011.3592
reads	srst2	emrA	emrA.3000027.AP009048.2810082-2811255.411	100.0	9.943	20snp	edge1.0	1.705	1173	0.2	532	1789	emrA.3000027.AP009048.2810082_2811255.411
reads	srst2	baeS	baeS.3000829.AP009048.2165012-2166416.608	100.0	7.584	16snp	edge1.0	1.14	1404	0.333	434	1653	baeS.3000829.AP009048.2165012_2166416.608
reads	srst2	bacA	bacA.3002986.U00096.3203309-3204131.36	99.757	8.431	12snp2holes	edge0.0	1.463	822	0.25	432	1651	bacA.3002986.U00096.3203309_3204131.36
reads	srst2	baeR	baeR.3000828.NC-007779.2166412-2167135.676	100.0	5.96	16snp	edge2.0	2.213	723	0.333	433	1652	baeR.3000828.NC_007779.2166412_2167135.676
reads	srst2	emrY	emrY.3000254.D78168.1591-3130.65	100.0	7.835	3snp	edge2.0	0.195	1539	0.333	539	1796	emrY.3000254.D78168.1591_3130.65
reads	srst2	emrR	emrR.3000516.NC-000913.3.2810769-2811300.3621	100.0	7.395		edge2.0	0.0	531	0.25	538	1795	emrR.3000516.NC_000913.3.2810769_2811300.3621
